0: 188,165,342,428,50,479,85
75: 195,510,45,15,237,216,252
76: 92,140,251,469,324,122,855,490,152,248
77: 459,68,108,390,91,217,38,221
78: 219,64,193,1007,487,494,389,315,33
79: 19,103,301,121,228,20,201
80: 234,384,272,350,274,328,568,617
81: 497,203,474,341,168,25,158,285,280
82: 428,50,407,255,396,479,403
83: 326,162,377,464,62,8,298,439,164
84: 54,467,29,240,809,503,680
85: 204,479,232,0,342,242,48,50
86: 139,314,171,787,875,352,477,193
87: 353,281,46,712,898,856
88: 121,230,129,359,133,367,296
89: 157,110,244,173
1022: 973
91: 107,108,123,263,77,189,446,217,461
92: 140,184,251,76,469,60,128,324,122,59,248
93: 336,258,31,205,136,369,241,7
94: 115,149,288,274,398,203,35,667,767,617
95: 379,312,267,948,803,370,43,996
96: 793,535,858,42
97: 116,142,262,102,457,284,437
98: 190,72,227,478
99: 451,239,153,200,493,167,491
100: 373,415,270,21,484,213,165
101: 298,787,326,477,254,455,276,175,131
102: 679,457,16,387,284,349,97,262,437
103: 19,441,79,472,997,61,201
104: 878,841,560,553,266,377,464
105: 247,394,323,359,368,133,414
106: 448,185,1008,552,423,918
107: 108,123,390,91,300,294,111,177,263
108: 107,123,390,91,308,263,68,77,217
109: 139,171,425,181,302,753,277,313
110: 278,157,89,244,173,304,198,246,375
111: 294,55,177,49,424,131,300,290,107
112: 1029,735,959,767,470
113: 298,787,439,875,62,442,938
994: 570,633
115: 94,149,288,667,767,617,381,519,470
116: 142,355,97,393,262,347,496,839
117: 337,44,452,206,577,653,202,485,322
118: 898,856,903,46,769,208,129,359,368,329
119: 959,211
120: 348,430,24,331,146,443
121: 230,364,88,367,296,19,441,301,79
122: 324,423,823,60,128,92,140,76
123: 107,108,390,91,33,308,300,177
124: 451,239,402,344,282,9,155
125: 426,209,498,321,163,345,336,258
126: 313,243,277,179,805,238,495
127: 417,493,134,58,183,170,358
128: 60,485,3,279,823,653,122,92,140
129: 359,368,367,118,898,769,208,329,88
130: 838,1037,463,1016,689,944,740
131: 424,12,175,101,455,432,111,49
132: 252,395,924,418,362
133: 359,368,247,105,414,289,230,88
134: 417,493,40,127,183,65,210,5,316
135: 66,478,402,190,55,317,344
136: 54,467,36,27,476,31,93,205
137: 405,549,667,519,785
138: 330,465,537,462,279,584
139: 109,171,86,302,442,875
140: 92,184,251,76,3,60,322,128,122
991: 710,579,526
142: 116,355,97,393,262,284,437,45,186
1037: 838,130,740,953
144: 21,404,456,484,229,399,244
145: 452,577,4,553,587,499
146: 331,450,768,348,430,120,443,488
147: 154,601,979,662,884,728
1010: 941,602
149: 115,94,288,274,398,203,767,568,617,470
150: 237,216,161,354,333,174,341,71
151: 192,445,265,363,434,152,601,420,385
152: 363,490,434,248,76,855,1036,979,601,192,151
153: 200,421,282,446,215,451,99
154: 147,601,944,1036,979,662,884
155: 9,53,214,66,478,402,303,344,239,124
156: 311,426,209,310,20,309,223,436,321
157: 278,89,110,244,484,173,213,246
158: 168,346,271,328,497,81,384
159: 486,218,408,406,206,339,268,202,322,184,440
160: 9,53,214,166,433,269,453,58,182
161: 237,150,216,427,387,333,174,212,15
162: 326,83,377,464,8,266,499,439,337,206,164,287
163: 345,492,223,426,209,125,373,415
164: 339,268,287,326,83,162,254,276
165: 213,188,0,270,100,342,14
166: 411,224,433,41,303,53,160,214,453
167: 173,357,491,99,200,399,244
168: 346,25,158,305,474,69,271,497,81
1031: 1011,233,231
170: 58,183,182,292,127,380,65,235
171: 139,109,314,86,302,277,313,352,487
172: 388,1023,471,370,858
173: 167,357,491,399,157,89,110,244,304,198
174: 65,235,333,380,387,349,212,150,161
175: 424,12,131,101,787,352,477,17,455
176: 545,351,56,320
177: 294,55,111,424,300,107,123
995: 637,946,763
179: 805,343,126,238,281
180: 628,671,347,393,879,652,839
181: 425,259,302,753,533,197,966,109
182: 58,170,53,160,269,292,453
183: 58,170,417,134,127,65,235,210
184: 92,140,251,60,322,218,159,59,440,392
185: 448,1008,106,1021,770,612
186: 924,142,355,437,45,252,395
187: 383,449,356,260,388,226,1023
188: 213,165,0,278,342,246,428,50
189: 317,344,282,263,91,461,215
190: 72,227,290,98,52,55,49,478,135
191: 498,321,32,36,401,27,468
192: 445,151,265,979,490,434,152,601
193: 78,219,64,1007,487,314,86,352,477,17,11
194: 4,833,245,916,587
195: 273,75,510,237,216,391
196: 47,374,73,401,30,621,321,32
197: 935,958,335,533,259,181
198: 365,26,304,316,173,357,110,246,375
199: 275,410,35,667,288,405
200: 153,421,399,99,456,167,491
201: 47,374,73,19,103,79,61,228,20
202: 60,485,322,44,117,206,268,287,218,159
203: 497,398,81,280,35,94,149,288
204: 207,479,232,85,257,407,264,260,226
205: 31,93,36,54,467,136,369,7
206: 337,44,452,117,162,339,268,287,202,485,159
207: 204,479,257,407,378,449,260
208: 769,118,898,856,903,129,329
209: 311,426,156,125,223,436,415,163,345
210: 5,307,183,134,65,354,333
211: 851,483,687,119
212: 437,45,15,387,284,174,237,161,427
213: 188,165,484,270,100,278,157
214: 9,53,160,155,66,303,166,411
215: 446,217,461,189,344,282,451,153,421
216: 237,150,161,341,71,195,75,391
217: 446,461,215,108,91,77,229,221
218: 408,159,202,322,184,251,440,392
219: 78,64,193,494,394,315,33,308,340,11,438
220: 51,30,401,936,458,261,468
221: 332,229,38,459,77,446,217,297
222: 327,329,769,291,249,950,441,472
223: 22,436,429,311,209,156,373,415,163
224: 166,411,433,41
225: 403,378,482,412,325,331,450
226: 388,1023,204,257,264,67,449,187,260
227: 190,72,290,98,408,440,66,478,473
228: 310,20,309,79,47,201,374
229: 332,221,446,217,421,404,144,456
230: 289,121,364,88,359,133,414
231: 462,552,233,517,537,1031
232: 204,85,257,342,242,48,431,264
233: 502,517,537,1031,518,231
234: 272,80,274,450,768,568,617
235: 65,333,174,292,183,170,380,387
236: 51,30,621,697,74,23,936
237: 150,216,161,427,212,15,195,75
238: 353,281,495,179,805,243,126
239: 451,99,124,282,9,53,155,358,493
240: 54,467,29,84,476,989,809,680
241: 48,369,334,336,93,242
242: 342,14,334,48,241,232,85
243: 313,126,314,238,495,1007,487
244: 157,89,110,399,144,456,484,167,173
245: 4,194,834,610,465
246: 375,255,278,157,110,188,198,428
247: 494,394,323,105,315,133,438,414
248: 490,434,152,324,92,76,469,855,625,1036,979
249: 950,222,327,441,472,997,1026
1038: 
251: 92,140,184,76,469,218,10,59,392,41
252: 395,132,45,15,186,75,510
253: 37,878,841,567,921,560
254: 455,276,432,326,298,101,439,164
255: 481,246,375,396,82,428
256: 503,413,431,369,7,948,312
257: 207,204,232,264,67,260,226,1023
258: 336,31,93,125,498,36,345
259: 425,181,753,533,197,935
260: 383,449,187,207,204,479,257,378,226
261: 458,468,51,220,936,318,989
262: 116,142,97,376,102,679,457,347,496
263: 294,107,108,91,189,317,461
264: 67,948,48,431,204,232,257,226
265: 192,445,151,434,601,728,679,16
266: 8,553,587,499,841,104,560,162,377,464
267: 67,948,312,95,1023,370
268: 339,164,287,206,202,486,408,406,159,52
269: 292,57,420,385,453,160,182,380
270: 373,415,100,492,213,165,14
271: 372,350,466,168,346,158,328,384
272: 234,384,80,350,482,450,768
273: 195,510,39,63,285,391,409,410
274: 328,497,398,234,384,80,94,149,568,617
275: 410,199,667,409,988,850,405
276: 254,455,432,326,101,339,164,287,52
277: 425,753,805,109,171,313,126
278: 157,110,484,213,188,246,428
279: 3,823,584,653,138,330,577,462,128,918
280: 63,285,474,497,398,203,81,410,35
281: 353,238,46,87,495,179,712
282: 189,344,461,215,451,239,124,153
1019: 516,1014,992
284: 387,349,102,16,142,97,437,212
285: 63,280,391,474,341,273,81
286: 803,2,566
287: 339,164,268,326,162,337,206,276,202
288: 115,94,149,203,199,667,519
289: 230,364,133,438,18,414,13,360
290: 190,72,227,52,432,55,111,49
291: 812,908,545,222,950
292: 269,57,385,58,170,182,380,235
293: 840,712,655
294: 55,111,177,263,107,317
295: 56,320,607
296: 19,441,367,327,329,121,88,472
297: 22,429,319,332,38,221,475,373
298: 113,101,787,439,875,326,83,254,455
299: 353,46,323,389
300: 33,308,11,64,424,12,111,177,107,123
301: 19,79,121,364,447,20
302: 425,181,966,139,109,171
303: 66,473,10,166,411,214,155
304: 26,316,198,40,173,357,110
305: 365,26,316,366,168,346,25,422,372
306: 318,989,929,686,936,861
307: 210,5,366,354,316,69,71,25
308: 33,300,340,11,219,419,108,123,390
309: 310,228,20,447,338,22,436,156
310: 228,20,309,47,426,156,321,32
311: 209,156,223,436
312: 379,95,256,413,267,948
313: 243,126,277,805,109,314,171,487
314: 171,86,313,243,352,193,487
315: 494,247,394,323,389,78,219,1007,487
316: 305,26,304,198,40,134,357,5,307,366
317: 189,344,294,55,263,402,135
318: 989,306,929,936,861,458,261,29
319: 360,338,459,13,38,22,297
320: 176,351,56,295
321: 498,191,32,310,47,196,426,156,125
322: 60,202,485,117,218,159,140,184,392
323: 247,394,389,105,315,353,299,46,898,368
324: 122,423,92,76,855,625,248
325: 350,466,481,396,225,403,482
326: 83,162,464,298,101,439,164,287,254,276
327: 222,329,769,367,249,296,441,472
328: 274,497,398,158,271,384,80,617
329: 222,327,118,769,208,129,359,367,296
330: 138,577,462,3,279,584,653
331: 450,146,225,482,412,430,120
332: 229,38,221,475,429,297,21,404
333: 65,235,354,174,210,150,161,71
334: 345,492,336,342,242,14,241
335: 958,533,531,197
336: 258,31,93,125,334,345,492,241
337: 452,117,206,8,499,162,464,287
338: 360,447,319,13,309,22,436
339: 164,268,287,206,276,432,408,406,159,72,52
340: 33,308,219,64,494,438,419,390
341: 474,69,71,150,216,285,391,81
342: 242,14,334,188,165,0,232,85
343: 712,655,722,179,805
344: 189,317,282,402,135,215,155,451,124
345: 334,163,492,209,125,415,336,258
346: 168,25,422,158,365,305,372,271
347: 671,496,555,116,355,393,262,180,839
348: 430,24,120,645,146,443,687,772
349: 380,387,284,445,57,102,16,174
350: 466,271,325,482,384,272,80
351: 778,176,320
352: 477,17,314,171,86,787,64,193,487,175
353: 299,238,281,46,87,495,1007,323,389
354: 65,333,210,5,307,150,69,71
355: 116,142,393,347,924,186,839
356: 383,187,388,430,24,609,858
357: 167,173,491,417,40,304,316,198
358: 58,9,53,239,493,127
359: 129,368,133,367,118,105,329,230,88
360: 447,338,319,289,364,13
361: 963,628,6,555,671
362: 28,693,132,747,418
363: 490,434,152,469,411,433,41,151,420,453
364: 289,121,230,301,360,447
365: 305,26,198,481,375,346,422,372,466
366: 5,307,305,26,316,69,25
367: 129,359,327,329,121,88,296,441
368: 129,359,133,46,118,898,323,105
369: 48,431,241,7,93,205,256
370: 471,43,267,95,388,1023,172
1020: 663,691
372: 466,271,365,305,26,481,346,422
373: 415,270,100,475,223,429,297,21,404,163
374: 47,196,201,73,61,228,30,32
375: 481,246,255,110,365,26,198
376: 555,728,679,457,496,262
377: 83,162,464,878,104,560,62,938,266,439
378: 225,403,412,407,207,449,260
379: 312,95,413,803,996
380: 387,349,269,292,57,170,235,174
381: 519,785,470,115,1029,735,874
1016: 968,463,887,689,838,130
383: 449,187,356,260,412,388,430,24
384: 272,80,158,350,466,271,274,328
385: 269,292,57,420,453,434,445,151,16
386: 42
387: 380,284,349,57,102,235,174,437,212,161
388: 226,1023,172,383,187,356,370,858
389: 394,323,315,353,299,46,495,78,1007
390: 107,108,123,308,340,18,419,459,68,77
391: 63,285,216,474,341,273,195
392: 10,59,440,322,218,184,251,469,473,411
393: 116,142,355,671,347,496,180,839
394: 494,247,323,389,105,315,219
395: 252,132,45,924,186
396: 481,255,82,466,325,403
1014: 791,992,1019
398: 274,328,497,203,280,94,149,617
399: 200,421,144,456,167,173,244
400: 911,850
401: 47,196,51,220,30,191,32,458,468
402: 66,478,135,317,344,155,124
403: 225,378,412,396,82,407,325
404: 21,144,456,332,229,475,373
405: 137,549,275,199,667,850
406: 486,408,159,339,268,52
407: 82,50,207,204,479,403,378
408: 486,218,406,159,339,268,72,227,52,440
409: 988,273,510,39,63,275,410
410: 275,199,35,273,39,63,280,409,988
411: 166,224,433,41,469,10,59,392,473,303,363,214
412: 225,403,378,383,449,331,430
413: 256,503,566,948,379,312
414: 438,18,494,247,105,133,289,230
415: 373,270,100,223,429,209,163,345,492,14
416: 747,418,869,596,819,924
417: 493,40,134,127,183,357,491,5
418: 747,416,924,132,362,693
419: 438,18,494,33,308,340,390,68
420: 269,385,453,363,434,433,41,445,151
421: 153,200,399,446,461,215,229,456
422: 346,365,305,372
423: 324,122,918,823,448,106,625
424: 12,175,131,300,11,111,177,49
425: 259,181,302,753,277,966,109
426: 209,156,125,310,498,321,163
427: 237,161,212,15
428: 82,50,278,188,0,246,255
429: 223,22,436,297,332,475,373,415
430: 348,24,120,412,383,449,356,331,146
431: 48,369,7,256,232,264,67,948
432: 254,455,276,339,131,72,290,52,55,49
433: 166,411,224,41,363,434,160,420,453
434: 363,490,152,248,979,433,41,192,151,265,420,385
997: 472,61,1026,249,103,441
436: 223,22,429,338,309,311,209,156
437: 45,212,15,102,387,284,142,97,186
438: 18,419,414,219,494,247,340,289,68
439: 298,113,62,938,326,83,162,377,254
440: 10,59,392,218,408,159,72,227,184,473
441: 296,19,103,367,222,327,249,121,472,997
442: 845,938,62,139,113,875
443: 488,146,768,348,120,687
1039: 6,647
445: 192,151,265,57,420,385,679,16,349
446: 217,461,215,91,229,221,153,421,456
447: 360,338,364,301,20,309
448: 185,106,423,770,625
449: 383,187,260,207,378,412,226,430
450: 331,146,768,225,482,234,272
451: 99,239,124,344,282,215,9,153,493
452: 337,117,206,145,577,8,499
453: 269,420,385,363,166,433,160,182
454: 708,963,628,629,514
455: 254,276,432,298,101,175,131,52,49
456: 404,144,446,229,200,421,399,244
457: 102,679,16,376,728,496,97,262
458: 27,261,468,476,401,220,318,989,29
459: 68,13,77,390,319,38,221
1034: 1030
461: 446,217,215,263,91,189,282,421
462: 231,552,537,138,330,279,584
463: 968,1016,887,689,770,612,130
464: 326,83,162,377,104,560,62,8,553,266,337
465: 138,834,4,245,537
466: 372,350,271,325,365,481,396,384
467: 54,29,136,84,240,27,476,205
468: 27,458,261,476,401,220,30,191,32,36
469: 92,251,76,59,392,363,490,248,411,41
470: 381,519,115,149,767,112,735
471: 370,43,172,858,793
472: 997,61,1026,222,327,249,296,19,103,441
473: 66,478,303,227,10,440,392,411
474: 69,341,71,168,25,285,280,391,81
475: 332,429,297,21,404,373
476: 27,458,468,989,467,29,136,240
477: 352,17,86,101,787,875,193,12,175
478: 66,402,473,135,190,72,227,98,55,155
479: 207,204,85,0,82,50,407,260
480: 868,891,976,695
481: 375,255,396,365,372,466,325
482: 225,350,325,272,331,450
483: 687,772,851,211,556
484: 21,144,100,278,157,244,213
485: 60,202,322,128,117,206,577,3,653
486: 408,406,159,268
487: 78,64,193,1007,314,171,313,243,495,352,315
488: 443,146,768
992: 546,791,1014,1019
490: 363,434,152,248,76,469,855,41,192
491: 167,173,357,99,200,417,493,40
492: 334,163,345,415,270,336,14
493: 417,134,127,9,451,99,239,58,358,491
494: 247,394,315,78,219,340,438,419,414
495: 353,238,281,243,126,1007,487,389
496: 671,347,555,376,457,116,393,262
497: 274,328,398,203,81,168,158,280
498: 191,321,32,36,426,125,258,31
499: 8,553,266,587,162,337,452,145,577
500: 
501: 528
502: 233,517,848,681
503: 256,413,54,84,7,680,566
504: 738,802,872
505: 889
506: 852
507: 901,1021,1011,1008
508: 970,705
509: 761,550
510: 273,195,75,252,28,409
511: 870
512: 605,915
513: 
514: 928,907,454,595
515: 567,581
516: 1019,1018,816,945
517: 502,233,537,231
518: 681,233,583
519: 381,785,470,667,115,288,767,137,735
520: 837,74,814,686
521: 711
522: 565,973
523: 627,716
524: 1030,796,940
525: 877
526: 947,579,710,991
527: 860
528: 501,657
529: 746
530: 643,734,684,1042,913
531: 335
532: 
533: 958,335,197,966,259,181
534: 
535: 96,793,883,724
536: 925
537: 834,233,517,138,465,462,231
538: 962
539: 569,711
540: 696
541: 876,1024,999,926
542: 895
543: 
544: 683
545: 176,291,812,950,56
546: 992,806,816
547: 
548: 
549: 405,137,667,911,850
550: 509,761
551: 865,636,905
552: 462,231,1011,584,1008,106,918
553: 8,266,587,499,841,104,833,464,145
554: 646
555: 376,728,6,361,671,347,496
556: 483,851
557: 919
558: 986,817,591
559: 738
560: 62,878,253,104,938,266,377,464
561: 847
1033: 
563: 
564: 670,663
565: 522,973
566: 680,2,503,413,803,286
567: 515,914,37,253
568: 767,617,274,234,80,768,149
569: 539,711
570: 994
571: 
572: 932,593,1012
573: 843,631
574: 895
575: 893
576: 
577: 452,117,145,4,499,138,330,3,279,653,485
578: 713
579: 991,526
580: 930,982
581: 914,515,37
582: 
583: 518,801,978
584: 3,279,823,138,330,462,552,918
585: 608,725,749
586: 715
587: 553,266,499,4,833,194,145
588: 
999: 745,876,541,1024
590: 869,596
591: 986,877,558
1026: 472,997,61,249,607,73
593: 572
594: 732,916
595: 917,907,514,708,760
596: 747,416,869,819,590,954
597: 786
598: 808
599: 
600: 984
601: 154,147,979,152,192,151,265,728
602: 941,1010,854
1030: 1034,524,940
604: 709
605: 512
606: 879,652,868
607: 697,295,1026,73,621
608: 585,725
609: 858,356,24,645
610: 834,1013,1025,916,245
611: 
612: 689,770,944,1021,185,968,463
613: 832,743,822
614: 639
615: 619
616: 713
617: 767,568,274,328,398,234,80,115,94,149
618: 835,668
619: 615
620: 
621: 51,30,236,607,697,196,73
622: 
623: 1027
624: 
625: 855,1036,979,448,324,423,248
626: 
627: 716,523
628: 454,708,963,361,879,652,180
629: 953,6,647,454,963
630: 964,721
631: 573
1025: 852,1013,610
633: 994
1013: 834,610,1025,852
635: 957,874,785
636: 905,551
637: 995,946,763,824
638: 803,672
639: 779,614
640: 795,873
641: 
642: 
643: 530,734,913,826
644: 692,784
645: 348,24,609,858,687,772
646: 554,750
647: 6,1039,953,629,963
648: 746
649: 929,706,809
650: 840,736
651: 
652: 879,606,628,180,954
653: 3,279,330,117,577,60,485,128
654: 754
655: 712,343,722,293
656: 909
657: 528
658: 1032,745,915,877
659: 760,917
1036: 855,625,979,152,248,154
661: 
662: 740,884,154,147
663: 1020,564,670
664: 
1028: 956
666: 780
667: 275,199,35,115,94,288,405,137,549,519
668: 618
669: 811
670: 564,663
671: 347,496,555,361,393,180
672: 836,638
673: 
674: 685,975,698
675: 
676: 700
677: 873
678: 
679: 102,457,16,445,265,376,728,262
680: 2,566,54,84,240,503
681: 848,502,518
682: 
683: 544
684: 1042,530
685: 674,975
686: 23,936,861,520,74,306
687: 483,348,645,443,772,211
688: 885
689: 770,944,612,463,1016,130,740
690: 811
691: 971,1020
692: 644,799
693: 362,28,747,418,853
694: 1035
695: 480
696: 540
697: 607,74,51,236,621,23
698: 923,674
1017: 815,842
700: 676
701: 796,800
1035: 694,827
703: 
704: 810
705: 970,508
706: 849,649
707: 
708: 454,963,628,595,879
709: 923,604
710: 991,526
711: 569,539,521
712: 343,655,293,281,87
713: 616,578
1024: 876,541,999,745
715: 586,886
716: 627,523
717: 
718: 
719: 777
720: 
721: 630
722: 813,343,655
723: 
724: 883,793,535
725: 585,608
726: 
727: 810
728: 555,376,147,601,265,679,457
729: 
730: 
996: 43,379,95,803
732: 594
733: 
734: 643,530,913,773
735: 112,1029,959,767,381,519,470
736: 776,650
737: 906
738: 504,559
739: 
740: 662,884,689,770,944,130,1037
741: 949,853,742
742: 741
743: 613
744: 921,845
745: 658,1032,999,1024
746: 529,648
747: 418,416,869,596,362,693,949,853
748: 
749: 585
750: 646
751: 955
752: 
753: 425,259,181,277,935,805,109
754: 654
755: 
756: 837
757: 771
758: 824
1029: 112,735,959,381
760: 907,917,595,659
761: 871,509,550,798
762: 977,982
763: 824,995,637,946
1023: 388,226,172,257,267,67,948,187,370
1011: 1031,552,1021,507,1008
766: 
767: 568,617,115,94,149,519,470,112,735
768: 450,146,234,272,568,443,488
769: 934,208,118,129,222,327,329
770: 689,944,612,448,185,463,740,884
771: 780,757
772: 348,645,483,687
773: 734,913
774: 
775: 806
776: 736
777: 719
778: 351,947
779: 639
780: 771,666
1009: 802
782: 886
783: 
784: 644
785: 381,519,137,874,635
786: 597
787: 298,113,101,875,86,352,477,175
788: 893
789: 796,888
1008: 185,106,1011,552,1021,507,918
791: 806,1014,992
792: 
793: 96,535,471,43,724
794: 
795: 640
796: 701,789,524
797: 
798: 761,871
799: 692
800: 701
801: 978,583
802: 1009,504
803: 286,638,566,379,95,996
804: 905,2
805: 179,753,277,343,313,126,238
806: 775,791,546
1021: 901,507,1011,185,1008,968,612
808: 598
809: 989,929,29,84,240,649
810: 980,727,704
811: 690,669
812: 291,908,934,545
813: 987,722
814: 837,520
815: 1017,842
816: 1018,546,516
817: 986,941,558
818: 985
819: 924,839,954,416,596
820: 
821: 867
822: 832,613
823: 3,279,584,128,122,423,918
824: 758,763,637
825: 
826: 643
827: 1035
828: 955
829: 
830: 951
831: 844,972
832: 613,822
833: 194,914,841,553,587
834: 1013,610,245,537,465
835: 618,974
836: 672
837: 520,74,756,814
838: 130,1037,887,1016
839: 819,924,347,116,355,393,180
840: 650,293
841: 37,878,253,104,914,833,553,266
842: 849,815,1017
843: 573
844: 831,972
845: 442,938,921,744
1042: 684,530
847: 561
848: 681,502
849: 842,706
850: 911,400,988,275,405,549
851: 211,483,556,864
852: 506,1025,1013
853: 747,869,693,741,949
854: 602
855: 625,1036,979,324,76,490,152,248
856: 118,898,903,46,87,208
1012: 572,932
858: 609,356,388,172,471,645,96
859: 
860: 527
861: 686,936,318,306
862: 911
863: 902
864: 851
865: 551
1032: 658,745
867: 821
868: 891,976,606,899,480
869: 747,416,596,590,949,853
870: 511
871: 761,798
872: 945,504
873: 677,640
874: 957,635,381,785
875: 298,113,787,442,139,86,477
876: 541,1024,999
877: 525,658,591
878: 37,841,253,104,560,377
879: 606,652,708,628,180
880: 
881: 
882: 
883: 724,535
884: 740,662,770,944,154,147
885: 688
886: 782,715
887: 463,1016,838
888: 977,789
889: 505
890: 
891: 868,976,954,480
892: 
893: 788,575
894: 
895: 574,542
896: 
897: 961
898: 118,856,46,87,208,323,129,368
899: 868,976
900: 909
901: 1021,507,978,968
902: 863
903: 118,856,934,208
904: 
905: 804,636,551
906: 737
907: 928,514,760,595
908: 291,812
909: 656,900
910: 
911: 400,850,549,862
998: 
913: 972,643,530,734,773
914: 581,567,37,841,833
915: 512,658
916: 594,610,194
917: 595,760,659
918: 423,552,279,823,584,1008,106
919: 557
920: 
921: 744,253,845
922: 
923: 698,709
924: 819,186,839,355,45,395,132,418,416
925: 536
926: 941,541
927: 
928: 907,514
929: 318,989,306,29,809,649
930: 977,982,580
931: 
932: 572,1012
933: 
934: 769,903,812
935: 197,259,753
936: 686,23,861,51,220,236,261,318,306
937: 
938: 845,442,560,62,377,113,439
939: 
940: 1030,524
941: 926,817,1010,602
1027: 623
1007: 78,193,487,243,353,495,389,315
944: 689,770,612,130,740,884,154
945: 872,516
946: 995,637,763
947: 526,778
948: 264,267,67,431,256,413,312,95,1023
949: 741,747,869,853
950: 249,291,545,222,56
951: 830
952: 
953: 629,1037,647
954: 652,819,891,596
955: 751,828
956: 1028
957: 874,635
958: 335,533,197
959: 112,1029,735,119
960: 
961: 897
962: 538
963: 454,708,361,628,629,6,647
964: 630
965: 
966: 533,425,181,302
967: 980
968: 463,1016,901,1021,612
1018: 816,516
970: 705,508
971: 691
972: 913,831,844
973: 522,565,1022
974: 835
975: 685,674
976: 868,891,899,480
977: 930,982,762,888
978: 801,583,901
979: 855,625,1036,434,152,248,154,147,601,192
980: 810,967
981: 
982: 977,930,580,762
983: 
984: 600
985: 990,818
986: 817,591,558
987: 813
988: 409,28,275,410,850
989: 318,306,929,458,261,476,29,240,809
990: 985
