0: 188,165,85,342,428,50,479
209: 311,426,156,223,436,498,415,163,125
210: 5,307,134,183,40,65,354,333
211: 687,348,24,483,568,443
212: 437,45,15,161,387,174,284
213: 188,165,21,484,100,278,157,246
214: 9,53,358,160,303,66,155,166,124
215: 344,189,263,446,461,282,124,153
216: 237,71,150,161,69,341,195,391
217: 446,461,229,263,91,77,332,221,421
218: 408,406,159,227,202,322,184,10,440,392
219: 78,64,494,315,33,308,340
220: 51,30,401,23,458,468,261
221: 332,297,34,38,91,108,77,217,229
222: 208,291,329,249,950,1026
223: 436,429,311,209,156,373,415,163
224: 166,453,433,41,411,160
225: 403,378,325,482,350,412,450,331
226: 388,267,260,67,257,312,187
227: 218,408,190,72,98,440,478,473
228: 310,20,301,79,61,47,196,201,156
229: 446,217,332,221,421,404,456
230: 289,121,88,133,414,296,364
231: 462,138,537,178,507,577,823,918
232: 264,257,85,242,48,431,460,256,204
233: 1031,507,848,681,537,178
234: 384,272,80,482,450,146,274,488,768
235: 65,354,333,292,170,380,387,174
236: 621,607,295,73,374,74,30
237: 71,216,150,427,15,161,195,75
238: 353,389,281,46,179,87,655,495,126
239: 451,282,124,9,358,153,493
240: 989,29,84,680
241: 334,85,242,14,342,345,336,48,431,369
242: 334,85,241,342,48,431,204,479,232
243: 495,126,1007,277,314,313,487
244: 404,144,456,484,200,173,399,157,89
245: 145,653,553,194,4,465
246: 481,375,255,278,110,213,188,428
247: 494,394,133,105,438,18,414
248: 106,324,397,154,152,625,76,855,490,434
249: 367,327,329,441,208,222,1026
250: 186,393,416,395,132,418,590
251: 92,140,184,76,10,392,59,469,41
252: 395,132,45,427,15,186,75,510
253: 62,377,560,938,37,914
254: 455,276,326,162,298,101,339,164
255: 481,375,246,396,188,82,428,50,403
256: 431,460,7,413,93,264,232,948
257: 264,232,67,204,260,226
258: 336,36,31,498,345,125,369
259: 425,181,197,335,935
260: 207,204,257,383,449,187,226
261: 318,220,23,458,846
262: 679,376,601,457,265,496
263: 107,91,108,294,177,317,215,189,217,461
264: 232,67,257,431,460,256,948,312
265: 143,457,979,445,192,262,679
266: 8,499,464,878,104,377,162,337
267: 388,226,172,1023,67,312,95,471,370
268: 339,287,44,117,206,202,486,408,406,159
269: 385,57,292,182,453,433,16,420,380
270: 373,415,100,163,492,165,334,14
271: 372,350,466,168,158,422,384,272
272: 234,384,80,1,350,271,482,450,274
273: 195,75,409,510,391,63,275
274: 470,149,488,768,328,398,234,272,80
275: 400,273,409,510,410
276: 52,455,254,432,339,164,406,72
277: 425,109,313,243,126
278: 157,89,110,484,213,188,165,375,246
279: 3,330,577,462,918,128,423,140
280: 63,285,81,497,203,35
281: 353,238,46,87,655,898
282: 451,239,124,215,344,446,9,153,493
1019: 536
284: 380,387,349,102,97,437,212
285: 63,280,474,341,391,81
286: 2,566,43,680,503,379
287: 339,164,268,8,162,337,206
288: 115,94,70,405,381,137,660
289: 121,230,438,18,414,13,360,364
290: 190,72,135,52,432,49,55,111
291: 208,222,950
292: 269,57,182,58,170,380,65,235
293: 856,769,712,87
294: 55,111,177,424,107,263,317,189
295: 236,621,56,320,74
296: 19,103,367,327,441,121,230,88
297: 332,38,221,475,319,22,429,404,373
298: 477,101,113,787,326,439,455,254
299: 315,394,323,353,389
300: 33,308,424,12,11,177,390,123
301: 228,20,121,19,103,79,447,364
302: 425,181,533,139,86,109,171
303: 10,440,59,66,478,473,166,411,214
304: 316,305,26,198,40,167,173,357,365
305: 316,26,304,5,366,365,25,346,422
306: 842,837
307: 210,5,366,134,354,71,69,25
308: 33,300,340,219,11,419,390,123,68
309: 360,447,338,310,20,22,436,156
310: 228,20,309,47,201,426,156,321
311: 426,209,156,223,436
312: 379,948,95,264,67,267,226,370
313: 314,109,171,277,243,126,487
314: 109,313,171,86,243,352,193,17,487
315: 494,394,299,1007,389,78,219
316: 305,26,304,40,173,357,5,366,134
317: 344,189,402,135,294,55,263
318: 261,846,29,936
319: 360,338,459,13,77,297,38,22
320: 56,176,295
321: 498,191,310,47,32,426
322: 60,202,485,218,159,140,184,392
323: 394,299,353,389,46,840,368,105
324: 106,397,248,625,128,122,423,92,76,490
325: 225,403,378,482,481,396,82,350,466
326: 83,162,439,62,298,164,254
327: 367,329,441,249,1026,88,296,19,103
328: 497,203,398,158,384,80,274
329: 367,327,249,118,208,222,129,359,1026
330: 3,279,577,145,114,653,117,60,485
331: 120,450,225,378,482,412,348,430
332: 297,38,221,475,217,229,404,456
333: 65,235,354,174,210,161,71,150
334: 435,242,14,241,342,270,163,345,492,336,48
335: 547,197,259,181,935
336: 31,258,345,125,334,241,48,369
337: 452,117,206,8,499,266,162,287
338: 360,447,319,309,364,22,436
339: 164,268,287,162,206,52,254,276,406
340: 33,308,219,494,438,419,390
341: 474,69,71,216,195,391,285
342: 334,85,435,242,14,241,165,0,479
343: 87,655,712,753
344: 317,215,189,402,155,461,282,124
345: 489,163,492,125,336,258,334,14,241
346: 168,158,422,366,305,26,474,25,372
347: 671,496,116,355,180,819,393
348: 430,24,120,146,331,443,211
349: 380,387,284,16,57,102,457,97
350: 372,466,271,225,325,482,384,272,80,1
351: 176
352: 193,17,175,444,86,314,171,477,113
353: 389,238,281,46,495,840,394,299,323
354: 65,235,333,174,210,307,71,150
355: 116,142,347,45,180,186,393
356: 383,412,187,388,172,430,731,772
357: 167,173,99,417,491,40,5,316,304
358: 9,53,214,451,239,58,127,417,493
359: 129,368,133,105,367,329,88
360: 447,338,319,309,364,289,459,13,22
361: 6,884,514,376,601,454,555
362: 28,988,418,747
363: 490,434,469,76,59,433,41,151,420
364: 360,447,338,289,121,230,13,301
365: 481,375,305,26,304,198,422,372,466
366: 5,307,316,305,69,25,346
367: 327,329,249,129,359,133,88,296
368: 129,359,133,105,46,840,118,323
369: 48,431,336,31,258,205,241,93
370: 471,724,312,95,267,1023
1020: 
372: 350,466,271,26,481,365,346,422
373: 415,270,100,297,475,223,429,21,404,484
374: 73,61,236,607,196,201,30
375: 481,365,255,246,396,278,110,26,198
376: 262,679,601,361,671,555,496
377: 253,62,560,37,104,266,464,83,162
378: 225,403,325,82,407,207,383,449,412,331
379: 948,312,95,413,503,286,43
380: 387,174,349,284,16,269,57,292,235
381: 519,137,115,288,660,667
1016: 1011,647,662
383: 449,412,356,187,260,378,430,731
384: 234,272,80,158,350,271,328
385: 269,57,453,433,16,445,151,420
386: 525
387: 380,174,349,284,57,102,235,437,212,161
388: 267,226,172,1023,356,187
389: 353,238,495,1007,78,315,394,299,323
390: 107,108,123,308,300,340,18,419,68,77
391: 273,195,409,216,474,341,63,285
392: 10,440,59,322,218,92,184,251
393: 250,186,416,347,142,355,180,819,839,590
394: 494,315,247,299,323,353,389,105
395: 252,148,132,45,250,186
396: 481,375,255,82,428,466,403,325
397: 324,248,76,490
398: 328,497,203,80,115,94,274,149
399: 167,173,200,421,99,244,456,89
400: 275,853,28,988
401: 51,220,30,607,196,32,458,468
402: 317,344,189,135,55,66,478,155,124
403: 225,378,325,482,255,396,82,50,407,466
404: 21,144,244,456,229,332,297,475,373
405: 853,70,199,288,137
406: 486,218,408,159,339,268,52,276,72
407: 82,50,207,479,403,378,449
408: 486,218,406,159,227,268,72,440
409: 273,510,391,39,63,275,410,35
410: 70,35,199,409,39,63,275,853
411: 166,224,433,41,10,303,59,66
412: 383,449,356,225,378,331,430
413: 7,93,256,503,379,948
414: 438,18,247,133,289,230,88,13
415: 373,270,100,223,429,209,163,492
416: 250,186,393,819,839,590
417: 491,40,493,358,99,58,183,127,357,134
418: 590,924,250,132,362,28,747
419: 438,18,494,308,340,390,68,13
420: 151,363,434,453,433,41,269,385
421: 153,200,446,217,229,456,399
422: 346,305,26,365,372,271
423: 128,122,279,185,918,106,324
424: 12,49,11,131,300,294,111,177,123
425: 259,181,277,302,109
426: 311,209,156,310,47,498,191,321,125
427: 15,161,237,252,75
428: 82,50,188,0,255,246,396,479
429: 223,22,436,297,475,373,415
430: 348,731,24,383,412,356,120,331
431: 48,369,460,256,242,241,93,264,232,948
432: 52,455,276,49,131,290,55,111
433: 166,453,224,41,411,363,160,420,269,385
434: 363,490,248,152,445,151,420,192
435: 334,14,342
436: 223,22,429,338,309,311,209,156
437: 45,15,212,387,284,116,142,97
438: 18,419,414,494,247,133,340,289
439: 326,83,62,787,875,442,298,113
440: 10,303,392,218,408,227,473
441: 327,249,997,1026,296,19,103,472,61
442: 139,787,875,62,560,83,439,113
443: 568,120,146,348,488,687,211
444: 352,86,787,171,477,113
445: 16,151,192,434,979,385,143,457,265
446: 217,461,229,215,282,153,421
447: 360,338,309,364,121,20,301
448: 944,855,463,552,823,185,106,625
449: 383,412,187,50,407,207,204,260,378
450: 120,146,331,225,482,234,272,488
451: 282,239,124,358,153,200,99,493
452: 337,117,206,8,499,145,114,553
453: 166,224,433,41,160,420,269,385,182
454: 708,514,6,361,555
455: 52,254,432,276,298,101,175,131
456: 404,144,244,229,332,200,421,399
457: 102,143,265,16,445,262,679,349,496,97
458: 27,476,468,846,220,401,261
459: 68,13,77,108,360,319,38
460: 431,256,264,232
461: 446,217,263,91,215,344,189
462: 231,138,537,279,577,823,918
463: 448,944,612,552,801
464: 8,266,37,104,62,377,83,162
465: 681,194,245,138,178
466: 372,350,271,481,365,396,403,325
467: 54,84,136,205,27,476,846,29
468: 27,458,476,32,220,401,191
469: 363,490,92,251,76,59,41
470: 274,149,768,617,115,112,660
471: 370,267,1023,96,609
472: 73,61,441,997,1026,103,621
473: 66,478,227,190,98,135,10,303,440
474: 69,341,25,168,346,391,285,81
475: 332,297,429,21,404,144,373
476: 27,458,468,846,467,136,205,29
477: 298,101,113,86,787,352,17,175,444
478: 66,155,473,227,190,98,135,303,402
479: 207,204,0,85,242,342,428,50,407
480: 869
481: 365,375,255,246,396,372,466,325
482: 225,403,325,350,234,272,1,120,450,331
483: 858,772,731,24,211
484: 21,144,244,373,100,278,157,213,165
485: 60,202,322,114,653,117,3,330,140
486: 408,406,159,268
487: 78,64,314,313,495,243,1007,193
488: 274,768,617,234,450,146,568,443
489: 163,345,125
490: 363,434,469,76,324,397,248,152
491: 417,40,493,99,167,173,357,134
492: 163,345,415,270,100,334,14
493: 417,491,40,9,358,451,282,239,99,58,127,167
494: 315,394,247,78,219,105,340,438,419
495: 243,126,1007,179,353,389,238,487
496: 671,347,262,376,457,116,97
497: 81,328,141,203,398,168,158,280
498: 191,321,426,209,125,36,258
499: 8,266,878,4,553,337,452
500: 707,967
501: 895
502: 
503: 680,7,413,379,2,286
504: 746,730,738,648
505: 520,597
506: 852
507: 233,1031,1008,231,537,823
508: 902
509: 835,818
510: 273,195,75,409,252,275
511: 529,870,690
512: 525
513: 
514: 953,740,6,361,454
515: 952
516: 942,816,945
517: 194,833
518: 674
519: 381,112,660,667
520: 861,505
521: 
522: 559,738,960,973
523: 543,538,794
524: 646
525: 386,512
526: 579
527: 676
528: 886
529: 511,730,746,648
530: 556
531: 661,987
532: 872,870,992,1009
533: 181,302,139,875
534: 666
535: 793,638,883
536: 1019
537: 462,231,138,178,848,233,1031,507
538: 523
539: 
540: 937
541: 874,745
542: 
543: 523,602,716
544: 808,977
545: 997,950,56,621
546: 806
547: 335,966,197
548: 880
549: 954,741,614
550: 593,798,761
551: 803,566,905,984,672
552: 823,185,918,612,448,463
553: 145,114,245,4,499,878,452
554: 776,1030
555: 671,361,376,601,454,708
556: 877,851,530
557: 958,845
558: 986,1010,602
559: 738,522,1014
560: 253,62,377,938,875,442
561: 782
562: 851
563: 732,725,585,1022
564: 971
565: 973,1022,732
566: 2,286,803,551,996
567: 744
568: 443,146,488,687,211,119
569: 
570: 970,717
571: 812,934
572: 885,1012,932
573: 931,721
574: 826
575: 788,784,893,827
576: 
577: 3,279,330,653,462,231,138,918
578: 994,619
579: 526
580: 930,982,991
581: 748,916,919,921,594
582: 
583: 749
584: 978,1008
585: 676,1022,960,732,563
586: 
587: 916,594,833
588: 627
999: 957,874,915,745
590: 418,924,839,250,393,416
591: 
1026: 997,950,222,327,329,441,249,472
593: 550,761
594: 916,581,587
595: 963,887
596: 819,839,628,866
597: 995,505
598: 736,940
599: 831
600: 680,2,803
601: 262,679,376,6,361,884,555
602: 558,543
1030: 776,554
604: 923,751
605: 658,957,915
606: 652,879,976
607: 236,73,374,196,51,30,401
608: 709,964,630
609: 471,793
610: 748
611: 
612: 978,552,801,463
613: 890,835
614: 549
615: 892
616: 
617: 470,488,768,112,767,119
618: 822,668
619: 578
620: 
621: 236,295,997,545,56,472,73
622: 
623: 1027
624: 703
625: 106,324,154,248,185,448,944,855
626: 
627: 588
628: 180,819,708,671,596
629: 868,917
630: 608,709
631: 843,721
1025: 
633: 899,705
634: 755,762
635: 959,735
636: 
637: 889
638: 535,883
639: 785
640: 651
641: 666
642: 836
643: 684,877
644: 
645: 42,793
646: 524
647: 662,1016,953,740
648: 529,730,746,504
649: 929,809,905
650: 712
651: 640
652: 606,866
653: 145,114,245,138,330,577,485
654: 774
655: 87,343,753,179,238,281
656: 900,941,933
657: 972
658: 1029,605
659: 
660: 112,115,288,470,149,381,519
661: 718,531
662: 647,130,1016,702,740
663: 847,885
664: 688
1028: 
666: 641,534
667: 959,735,381,519,862
668: 618
669: 983
670: 820,847
671: 347,555,496,376,708,180,628
672: 551
673: 
674: 518,830
675: 908,755,906
676: 585,527,931,960
677: 729,737
678: 
679: 262,376,601,979,884,457,265
680: 503,240,600,2,286
681: 465,848,1013,233,138,178
682: 
683: 694
684: 851,877,643
685: 
686: 74,837
687: 211,568,443,864
688: 664,885
689: 6,884,130,728,770,740
690: 511
691: 820
692: 
693: 747,954,741
694: 683,927
695: 713,949
696: 
697: 814
698: 
1017: 
700: 725,964
701: 
702: 728,944,662,130
703: 624
704: 900
705: 633
706: 804,809
707: 967,500
708: 454,868,671,555,628
709: 608,630
710: 947
711: 
712: 650,753,343,293
713: 949,695
1024: 986
715: 
716: 543
717: 970,570
718: 661
719: 847
720: 
721: 631,573
722: 813,805
723: 733
724: 370,95,43
725: 732,563,700,964
726: 
727: 1027
728: 770,702,855,130,884,689
729: 677
730: 529,746,504,648
731: 430,24,383,356,172,772,483
732: 725,563,585,1022,565
733: 723
734: 
735: 959,667,635,862
736: 783,859,776,598
737: 677,873
738: 559,522,1014,504
739: 860
740: 514,953,647,662,130,6,689
741: 954,693,549
742: 869
743: 832,849
744: 919,921,567
745: 541,999,874
746: 504,529,730,648
747: 418,924,362,693
748: 581,610,921
749: 583,923
750: 808,783,859
751: 604
752: 896,880
753: 935,179,712,343,655
754: 
755: 634,675,906
756: 
757: 892
758: 
1029: 658,957
760: 970
761: 798,550,593
762: 634
763: 814
1023: 388,267,172,471,370,96
1011: 1016,838
766: 
767: 119,617,112
768: 274,470,149,488,617,234,146
769: 293,856,898
770: 728,855,147,884,689
771: 892,780,863
772: 858,96,483,356,172,731,24
773: 
774: 654
775: 925
776: 736,554,1030
777: 
778: 812
779: 785
780: 771
1009: 872,532
782: 561
783: 736,859,750,808
784: 788,575,893
785: 639,779
786: 829
787: 139,86,875,442,439,298,477,113,444
788: 575,784,893
789: 800,796,888,991
1008: 1031,507,848,584
791: 922
792: 928
793: 535,645,609
794: 523
795: 
796: 789
797: 754
798: 550,761
799: 906
800: 789,888,991
801: 978,612,463
802: 
803: 551,600,2,566
804: 815,706
805: 722,813,897
806: 546
1021: 901,968
808: 750,544,783,977
809: 706,929,649
810: 967,980,876
811: 
812: 571,778
813: 722,805
814: 697,763
815: 804
816: 942,516,945
817: 
818: 974,509
819: 180,839,628,347,596,393,416
820: 670,691,971
821: 867
822: 618
823: 552,185,918,507,462,231,448
824: 946
825: 
826: 574
827: 575
828: 920,838
829: 786
830: 968,674
831: 599
832: 743
833: 194,517,587,4,841
834: 916
835: 509,613
836: 642
837: 23,686,306
838: 901,828,1011
839: 819,596,393,416,590
840: 898,118,353,46,323,129,368,105
841: 4,833,878
842: 306
843: 631
844: 895
845: 197,557,181
846: 27,458,476,318,261,467,29
847: 663,719,670
848: 951,1013,681,233,1031,1008,537,178
849: 743
850: 959
851: 562,684,556
852: 506
853: 400,410,199,405
854: 933
855: 448,944,154,248,625,728,770,147
856: 293,769,87,898
1012: 885,572
858: 96,772,483,42
859: 783,736,750
860: 739
861: 520
862: 667,735
863: 771
864: 687,119
865: 
866: 652,596
867: 821
868: 629,708
869: 480,891,742,949
870: 872,532,511
871: 
872: 532,870,992,1009
873: 737
874: 957,999,541,745
875: 139,86,787,442,533,62,560,439
876: 900,810,967
877: 556,684,643,913
878: 499,266,104,4,841,553
879: 976,917,606
880: 548,752
881: 
882: 
883: 535,638
884: 6,361,689,728,770,679,601
885: 1012,688,572,663
886: 528
887: 963,920,928,595
888: 930,800,789,991
889: 637
890: 613,974
891: 869,949
892: 771,615,757
893: 784,788,575
894: 
895: 844,501
896: 752
897: 805
898: 840,118,856,769,281,46
899: 904,633,956
900: 876,704,656
901: 1021,838
902: 508
903: 934
904: 899,956
905: 984,649,551
906: 799,755,675
907: 
908: 675
909: 926,941
910: 
911: 
998: 946,995
913: 877
914: 37,104,919,253
915: 605,957,999
916: 834,581,587,594
917: 629,879
918: 552,823,185,462,231,279,577,128,423
919: 744,921,581,914
920: 828,887
921: 919,744,748,581
922: 791
923: 604,749
924: 418,590,747
925: 775
926: 909
927: 694
928: 792,887
929: 809,649
930: 580,888
931: 676,573
932: 572
933: 941,854,656
934: 903,571
935: 753,335,259
936: 318,989
937: 540
938: 253,560
939: 
940: 598
941: 933,909,656
942: 816,516
1007: 495,243,389,78,487,315
944: 448,855,463,625,702
945: 1014,816,516
946: 824,998
947: 710
948: 379,312,95,431,256,413,264,67
949: 713,869,891,695
950: 997,1026,545,222,291
951: 848,1013
952: 515
953: 514,740,647,963
954: 693,549,741
955: 
956: 904,899
957: 999,874,1029,605,915
958: 557
959: 667,735,635,137,850
960: 1022,522,676,585
961: 
962: 
963: 887,953,595
964: 725,700,608
965: 
966: 547
967: 707,500,810,876
968: 830,1021
1018: 
970: 760,717,570
971: 820,564
972: 657
973: 565,522,1022
974: 890,818
975: 
976: 879,606
977: 808,544
978: 584,612,801
979: 147,152,445,192,679,265
980: 810
981: 
982: 580
983: 669
984: 905,551
985: 
986: 558,1024
987: 531
988: 362,28,400
989: 240,29,936
990: 
991: 888,580,800,789
992: 872,532
1010: 558
994: 578
995: 597,998
996: 566
997: 950,1026,545,441,472,621
1013: 848,951,681
1014: 945,559,738
1015: 
1027: 727,623
