0: 188,165,342,85,428,50,479
66: 478,402,155,473,10,303,9,214
67: 264,257,948,267,226,1023
68: 459,13,77,18,419,289,108,390
69: 474,341,71,307,366,25
70: 410,199,667,35,203,94,288
71: 69,341,354,333,307,150,216,391
72: 190,227,290,52,432,408,406,440
73: 61,997,1026,607,196,201,374,30
74: 306,23,236,686,837,697,520,51
75: 195,45,427,15,237,216,252,510
76: 490,469,152,248,122,324,92,251,1036
77: 459,68,108,390,91,217,38,34,221
78: 219,64,487,1007,193,315,33
79: 228,20,121,19,103,301,61,447,201
80: 234,384,272,274,350,328,398,617
81: 285,280,474,341,168,25,158,497,203
82: 428,50,407,246,255,396,403
83: 326,162,439,464,377,560,62,104,298
84: 503,54,467,240,680
85: 342,242,0,48,50,204,479,232
86: 139,171,875,787,352,477,314
87: 118,898,46,712,353,281
88: 359,133,327,367,414,121,230,296
89: 157,110,244,173,399
1022: 
91: 107,108,123,263,77,446,217,461
92: 140,184,251,128,122,324,490,469,76,248
93: 336,258,31,205,369,241,7,256
94: 115,149,288,35,398,203,274,70
95: 379,312,267,803,370,43,996
96: 609,42
97: 116,142,355,102,262,457,284,437
98: 190,227,478
99: 451,239,153,200,493,167,491
100: 373,415,270,21,484,213,165
101: 298,787,477,175,455,254,131
102: 262,457,16,679,445,387,284,349,97,437
103: 296,19,441,472,61,79,201
104: 8,266,841,878,560,253,83,464,377
105: 129,359,133,368,323,247,394
106: 448,185,507,584,918,423,823
107: 108,123,91,300,294,177,263,461
108: 107,123,390,91,68,77,217
109: 139,171,425,302,277,313
110: 278,157,89,244,173,304,198,246,375
111: 294,55,177,424,49,131
112: 959,767,470,381
113: 298,787,62,938,875,442,845,439
994: 904,1038,899
115: 94,149,288,470,381,519
116: 142,355,97,376,262,347,496,393,186
117: 337,44,452,206,653,202,485,3
118: 898,46,87,208,323,769,129,368
119: 864,211
120: 450,146,331,412,348,430,24,443,768
121: 289,230,364,88,296,19,301,79
122: 128,423,823,324,918,92,140,76
123: 107,108,390,91,308,300,419,177
124: 451,239,402,155,189,344,282,9
125: 426,209,498,163,345,492,336,258
126: 495,243,313,179,277,805,238
127: 417,493,134,358,58,183
128: 122,823,918,60,3,92,140
129: 359,105,368,118,208,769,329,367
130: 968,463,1016,689,770,1037,1039,887
131: 424,12,49,101,175,455,432,111
132: 252,395,510,924,418,362,28
133: 359,88,105,247,414,230
134: 417,493,40,127,183,65,210,5
135: 478,402,190,55,317,344
136: 54,467,205,191,36,27,476,31
137: 405,549,667,519,862,635
138: 330,577,465,537,462,279
139: 109,86,171,302,875,845
140: 92,184,251,60,322,3,128,122
991: 701,796,906,526
142: 116,355,97,262,284,437,45,819,186
1037: 1039,953,838,887,1016,130
144: 21,404,484,229,475,456,399,157,244
145: 577,4,587,553,452,653,499
146: 120,450,331,234,348,430,443,488,768
147: 979,601,728,154,884,662
1010: 558,817
149: 115,94,288,398,274,767,470,617
150: 237,216,161,354,333,174,71
151: 192,445,265,363,434,152,269,420,385,16
152: 363,490,434,76,248,855,1036,979,154,192,151,265
153: 200,421,282,446,215,451,99
154: 979,147,601,944,855,625,1036,152,248,884,192
155: 66,478,402,303,344,9,53,214,124,239
156: 311,426,209,228,20,309,310,223,436
157: 278,89,110,244,144,484,173,399,213,246
158: 328,497,168,346,271,81,384
159: 486,218,408,406,206,339,268,202,322,440
160: 53,214,166,433,453,182,58
161: 237,150,216,387,354,333,174,427,15,212
162: 326,83,439,464,377,8,266,337,206,499,339,164,287,254
163: 345,492,223,426,209,125,373,415,270,258
164: 339,268,287,326,162,298,276,254
165: 213,188,0,270,100,278,342,14
166: 411,224,433,41,303,53,214,160,453
167: 173,399,357,491,99,200,456,304
168: 346,25,305,474,271,81,158,497
1031: 233,231,552
170: 58,183,292,182,380,65,235
171: 139,109,86,243,313,314,487
172: 388,1023,858,471,370,43,609
173: 167,399,357,491,157,89,110,244,26,304,198
174: 65,235,333,380,387,349,212,150,161
175: 352,477,17,101,787,455,12,131
176: 545,778,351,56,320
177: 294,55,111,424,300,107,123
995: 637,626
179: 277,805,655,343,126,238
180: 671,347,708,839,393
181: 425,259,302,197,533
182: 269,292,453,53,160,58,170
183: 58,170,417,134,127,65,235,210
184: 92,140,251,60,322,218,392,59
185: 448,507,106,1008,612,770
186: 819,924,116,142,355,437,45,252,395
187: 383,449,260,207,388,226,858,356
188: 213,165,0,278,342,246,428,50
189: 317,344,282,263,461,215,124
190: 72,227,290,98,55,478,402,135
191: 498,321,32,36,401,27,468,136
192: 445,151,265,855,490,434,152,979,601,154,420
193: 78,64,487,352,17,314,11
194: 4,587,610,834,245
195: 273,75,237,216,391
196: 47,201,374,73,30,401,32,468
197: 335,935,533,259,181
198: 365,26,304,173,110,246,375
199: 70,410,667,35,409,275,288,850,405
200: 153,421,456,99,167,399,491
201: 47,196,374,103,73,61,79,228,20
202: 60,485,322,44,117,206,268,218,159
203: 328,497,398,81,280,35,70,94,288
204: 207,479,232,85,264,257,260
205: 54,467,136,36,31,93,7,503
206: 337,44,452,117,499,162,339,268,287,202,485,159
207: 204,479,50,407,257,378,449,260,187
208: 118,898,769,934,856,129,368,329
209: 311,426,156,125,310,223,436,415,163
210: 5,307,183,134,65,354,333
211: 483,772,687,119
212: 437,45,15,387,284,174,237,161
213: 188,165,484,270,100,278,157
214: 9,53,160,303,66,155,166,411
215: 446,461,189,282,451,153,421
216: 237,150,161,341,71,195,75,391
217: 446,461,108,91,77,332,229,221
218: 408,159,60,202,322,184,440,392
219: 78,64,1007,494,315,33,308,340
220: 51,30,401,621,23,458,468,261,936
221: 332,229,38,34,459,77,446,217,297
222: 327,329,769,934,291,249
223: 436,429,311,209,156,373,415,163
224: 166,411,433,41
225: 403,378,482,412,325,450,331
226: 388,1023,257,67,260,187
227: 190,72,98,408,10,440,478,473
228: 79,20,309,310,47,201,374,156
229: 332,221,446,217,421,456,404,144
230: 289,121,364,359,88,133,414,296
231: 462,584,552,233,517,537,1031
232: 204,479,85,242,48,431,264,257
233: 502,517,537,1031,231
234: 272,80,450,146,617,768,568
235: 65,333,174,292,183,170,380,387
236: 23,74,686,607,837,697,520,51,621
237: 150,216,161,427,15,212,195,75,391
238: 353,281,179,712,655,495,243,126
239: 451,124,99,155,282,9,53,358,493
240: 29,476,54,467,84
241: 48,431,369,7,334,345,336,93,242
242: 342,85,14,334,48,369,241,232
243: 495,126,313,171,238,487,1007
244: 157,89,110,456,144,484,173,399
245: 577,834,4,194,465,537,1013
246: 481,375,255,278,157,110,188,198,82,428
247: 494,394,359,133,105,438,414
248: 490,434,469,76,152,324,92,855,625,1036,154
249: 222,327,329,441,472
1038: 994,904
251: 92,140,184,10,392,59,469,76,41
252: 395,132,510,45,15,924,186,75
253: 560,744,938,37,878,104,377
254: 455,276,432,326,162,439,298,101,787,339,164
255: 481,246,375,82,428,396,403
256: 431,369,7,93,503,413,948
257: 264,67,207,204,232,260,226
258: 336,31,93,125,498,36,163,345
259: 425,181,302,753,935,197,533
260: 449,187,207,204,257,388,226
261: 458,468,51,220,306,23,318,936
262: 102,457,679,376,284,496,116,142,97
263: 294,107,91,189,317,344,461
264: 257,67,948,48,431,204,232
265: 192,445,151,434,152,979,601,679
266: 8,104,553,841,162,464,377,337,499
267: 312,95,67,948,1023,370
268: 339,164,287,337,206,52,202,322,486,408,406,159
269: 292,57,420,385,453,182,151
270: 373,415,100,163,492,213,165,14
271: 372,350,466,168,346,158,384
272: 234,384,80,350,325,482,450
273: 195,63,285,391,409
274: 384,80,328,398,94,149,617
275: 409,988,410,199,667,400,850
276: 52,455,432,254,339,164,290
277: 179,805,425,753,109,126,313
278: 157,110,484,213,188,165,246,428
279: 918,537,330,138,462,584,3
280: 81,63,285,35,497,203,410
281: 353,323,238,712,655,495,46,87
282: 189,344,461,215,451,124,239,153
1019: 504,1014,546,516
284: 387,349,102,262,457,16,142,97,437,212
285: 81,63,280,391,35,474,341,273
286: 680,2,600,379,566,803
287: 339,164,268,8,162,337,206
288: 115,94,149,203,70,199,667,519
289: 121,230,364,18,414,68,13,360
290: 190,72,52,276,432,49,55
291: 545,222
292: 269,57,385,453,182,58,170,380,235
293: 840,712
294: 55,111,177,263,107,317
295: 56,320,950,697
296: 19,103,441,88,327,367,121,230
297: 22,436,429,475,319,332,38,221,404,373
298: 113,101,787,326,83,439,477,164,455,254
299: 353,323,389
300: 33,308,424,12,11,177,107,123
301: 19,121,364,360,447,79,20
302: 425,259,181,845,139,109
303: 10,59,66,155,473,166,411,214
304: 26,316,198,40,167,173,357,110
305: 365,26,316,366,168,346,25,422,372
306: 23,74,686,861,261,318,929,936,842
307: 210,5,366,354,316,69,71
308: 33,300,340,219,11,419,123,390
309: 228,20,310,447,338,22,436,156
310: 228,20,309,47,426,209,156,321
311: 209,156,223,436
312: 379,267,95,413,948
313: 243,126,425,277,109,171,314,487
314: 352,477,17,86,171,313,487,193
315: 494,394,389,78,219,1007,340
316: 305,26,304,40,357,5,307,366
317: 189,344,294,55,263,402,135
318: 929,936,306,458,846,476,261,29,989
319: 360,447,338,459,13,38,22,297
320: 56,295,176,351
321: 498,191,32,36,310,47,426
322: 60,202,485,268,218,159,140,184,392
323: 353,281,299,118,46,394,389,105,368
324: 122,423,823,92,625,1036,76,248
325: 350,466,396,225,403,482,272
326: 83,162,439,464,62,298,164,254
327: 222,329,367,88,249,296,441
328: 158,497,398,203,384,80,274
329: 222,327,367,208,769,129,249
330: 577,138,537,653,462,279
331: 120,450,146,225,482,412,430
332: 229,38,221,217,429,297,475,404
333: 65,235,354,174,380,210,150,161,71
334: 345,492,336,342,14,242,48,241
335: 935,197,531,547,533
336: 258,31,93,125,334,345,369,241
337: 452,117,206,499,8,266,162,268,287
338: 360,447,319,20,309,22,436
339: 164,268,287,162,206,52,276,254,406,159
340: 33,308,219,64,494,315,438,419
341: 474,69,71,216,81,285,391
342: 85,14,242,334,188,165,0
343: 655,813,722,179,805
344: 189,317,282,263,402,155,135,124
345: 334,163,492,125,415,336,258,14,241
346: 168,25,422,365,305,372,271,158
347: 671,496,180,708,116,355,839,393
348: 430,24,120,146,443,772,687
349: 380,387,284,57,385,102,457,16,174
350: 466,271,325,482,384,272,80
351: 176,778,320
352: 477,17,175,314,86,487,193
353: 323,238,281,299,495,46,87,389
354: 65,333,210,5,307,150,161,71
355: 116,142,97,347,496,393,819,186
356: 430,24,383,187,388,858
357: 167,173,399,491,417,40,304,316
358: 9,53,239,58,493,127
359: 129,88,133,105,368,247,367,230
360: 447,338,319,289,364,301,459,13
361: 6,555,454,708,671
362: 28,747,693,924,132,510,418
363: 490,434,469,152,433,41,151,420,453
364: 289,121,230,414,301,13,360,447
365: 305,26,198,481,375,346,422,372,466
366: 5,307,305,26,316,69,25
367: 327,329,129,359,88,296
368: 129,359,105,323,118,898,46,208,394
369: 48,431,241,7,256,336,93,242,948
370: 471,43,267,95,1023,172
1020: 691
372: 466,271,365,305,26,481,346,422
373: 415,270,100,223,429,297,475,21,404,484,163,492
374: 47,196,201,73,61,1026,228,30
375: 481,246,255,110,365,26,198,428,396
376: 555,262,457,679,671,496,116
377: 83,162,439,464,878,560,62,938,253,104,266
378: 225,403,412,407,207,449
379: 312,95,413,680,286,566,803
380: 387,349,292,57,170,235,333,174
381: 519,115,470,112,959,735
1016: 968,463,130,901,1037,1039,887
383: 449,187,412,388,430,24,356
384: 272,80,274,350,271,158,328
385: 269,292,57,420,445,151,16,349
386: 42
387: 380,284,349,57,102,235,174,437,212,161
388: 226,1023,172,858,383,260,187,356
389: 394,315,495,353,323,299,1007
390: 108,123,308,18,419,459,68,77
391: 63,285,237,216,341,71,273,195
392: 10,440,59,322,218,184,251,473,411
393: 839,347,180,116,355,819
394: 494,247,315,389,323,105,368
395: 252,132,510,45,15,819,924,186
396: 466,325,481,375,255,82,403
1014: 1019,504
398: 328,497,203,80,274,94,149
399: 167,173,357,200,456,144,157,89,244
400: 911,850,693,988,275
401: 51,220,30,621,47,196,191,32,458,468
402: 66,478,155,135,473,190,317,344,124
403: 225,378,255,82,407,396,325
404: 21,144,332,229,297,475,456,373
405: 137,549,199,667,911,850,862
406: 486,408,159,339,268,52,72
407: 82,50,207,479,403,378,449
408: 486,218,406,159,268,52,72,227,440
409: 988,275,273,63,39,35,410,199
410: 70,199,667,63,280,39,35,409,275
411: 166,224,433,41,10,303,392,59,214
412: 225,378,383,449,120,331,430
413: 503,256,948,379,312
414: 438,18,247,88,133,289,230,364
415: 373,270,100,223,429,209,163,345,492,14
416: 590,418,596,924,954
417: 493,40,134,127,183,357,491
418: 590,416,924,132,362,747
419: 438,18,33,308,340,123,390,68
420: 269,385,453,363,434,433,192,151
421: 153,200,456,446,215,229
422: 346,365,305,372
423: 122,823,324,448,106,770,625,1036
424: 12,49,131,11,300,111,177
425: 259,181,302,753,277,109,313
426: 209,156,125,310,498,321,163
427: 15,237,161,75
428: 82,50,278,188,0,246,375,255
429: 223,22,436,297,475,332,373,415
430: 348,24,356,412,383,449,120,146,331
431: 48,369,241,7,256,232,264,948
432: 52,455,276,254,49,131,72,290,55
433: 166,411,224,41,363,434,160,420,453
434: 363,490,152,248,433,979,192,151,265,420
997: 472,73,61,1026,950
436: 223,22,429,297,338,309,311,209,156
437: 45,15,212,102,387,284,142,97,186
438: 18,419,414,494,247,340
439: 326,83,162,377,62,442,298,113,787,254
440: 10,392,59,218,408,159,72,227,478,473
441: 296,19,103,327,249,472
442: 875,845,560,62,938,439,113
443: 488,768,120,146,348,772,687
1039: 1037,953,1016,130
445: 192,151,265,57,385,102,457,16,679
446: 217,461,215,91,229,221,153,421
447: 360,338,319,364,301,79,20,309
448: 185,507,106,423,823,612,770,944,625
449: 383,260,187,407,207,378,412,430
450: 120,146,331,225,482,234,272,768
451: 124,239,99,282,215,9,153,493
452: 337,117,206,653,499,8,553,145
453: 269,292,420,182,363,166,433,160
454: 708,963,6,361,514
455: 276,432,254,298,101,175,49,131
456: 200,421,229,404,144,167,399,244
457: 102,262,16,679,445,376,284,349,97
458: 27,846,468,476,261,220,401,318,936,29
459: 68,13,77,390,360,319,38,34,221
1034: 783,750,646
461: 446,217,215,263,107,91,189,282
462: 231,584,552,537,330,138,918,279
463: 968,1016,130,612,689,770
464: 326,83,162,377,560,8,104,266,841
465: 517,537,1013,834,577,245,138
466: 372,350,396,271,325,365,481
467: 54,205,136,27,476,29,240,84
468: 27,458,476,261,196,220,30,401,191,32
469: 363,490,76,248,92,251,59,41
470: 767,617,115,149,381,112
471: 370,43,172,793,609,535
472: 61,997,1026,249,103,441
473: 66,478,402,227,10,303,440,392
474: 69,341,168,25,81,285
475: 429,297,332,21,404,144,373
476: 27,458,846,468,318,467,136,29,240
477: 352,17,175,314,86,298,101,787
478: 66,402,155,135,473,190,227,98,440
479: 207,204,232,0,85,50,407
480: 956,695,891,949
481: 246,375,255,365,372,466,396
482: 225,350,325,272,450,331
483: 211,772,687
484: 21,144,373,100,278,157,244,213
485: 60,202,322,3,117,206,653
486: 408,406,159,268
487: 78,1007,193,171,243,313,352,314
488: 443,768,568,146,772,687
992: 816,791,546
490: 363,434,469,76,152,248,92,855,1036,41,192
491: 167,173,357,99,200,417,493,40
492: 334,163,345,125,373,415,270,14
493: 417,134,127,9,358,451,239,99,58,491
494: 247,394,315,219,340,438
495: 243,126,353,238,281,1007,389
496: 671,347,376,555,262,116,355
497: 158,328,398,203,168,81,280,35
498: 191,321,32,36,426,125,258,31
499: 337,452,206,653,8,266,553,162,145
500: 707,957
501: 734,773,895
502: 233,517,1013
503: 84,413,54,205,7,256
504: 1019,1014,516,802
505: 786
506: 852
507: 448,185,106,584,552,1008
508: 902
509: 818,990,871
510: 252,395,132,75,362,28
511: 
512: 605,658,864,915
513: 922
514: 629,963,454,879,917
515: 732
516: 546,816,1019,504,945
517: 465,537,1013,502,233,231
518: 583,1011
519: 381,667,115,288,137
520: 837,814,236,74,686
521: 
522: 565,973
523: 627,716
524: 675,940,796,701
525: 684
526: 710,991,755
527: 559
528: 831
529: 730,532
530: 913,684,591
531: 547,335
532: 690,1018,730,529
533: 966,958,335,197,259,181
534: 666
535: 471,43,793,724
536: 925
537: 517,465,1013,233,330,577,245,138,462,231,279
538: 
539: 659
540: 696
541: 876
542: 794
543: 602,558,854
544: 673,930
545: 176,291,56
546: 992,816,1019,516
547: 531,335
548: 
549: 405,137,911,785,862
550: 761,867
551: 743,636,905
552: 462,231,584,1031,1008,507
553: 8,266,841,4,587,145,452,499
554: 736
555: 376,601,728,361,679,671,496
556: 851
557: 919
558: 1010,854,543
559: 872,802,527,738
560: 62,744,938,253,878,442,104,83,464,377
561: 847
1033: 774
563: 931,960
564: 670
565: 522,676
566: 803,680,2,286,379,638
567: 748,581,952
568: 488,768,234,767,617
569: 910,711
570: 
571: 908
572: 885,932,1012,593
573: 
574: 643
575: 788,827
576: 
577: 145,330,245,138,4,465,537,653
578: 616,713
579: 
580: 784
581: 748,567,916,914,37
582: 
583: 518,830
584: 462,231,552,918,279,507,106
585: 608
586: 
587: 4,194,916,833,553,841,145
588: 
999: 605,1024
590: 418,416,596,954,869
591: 826,684,530,643
1026: 472,73,61,997,950,607,374
593: 1012,1040,572
594: 1025,610,916,914
595: 917,907
596: 839,628,954,590,416
597: 815,849
598: 808,888
599: 894
600: 2,286,984
601: 979,147,728,154,192,265,555,679
602: 543,854,627
1030: 646
604: 709,749
605: 512,658,999
606: 868,879,917
607: 73,1026,30,621,236
608: 585
609: 172,858,471,96
610: 594,916,834,194
611: 
612: 968,463,978,1008,448,185,689,770
613: 743
614: 
615: 
616: 713,578
617: 767,470,234,80,274,149,568
618: 822
619: 
620: 
621: 51,220,30,401,607,23,236
622: 752
623: 1027
624: 
625: 855,1036,448,423,324,770,944,248,154
626: 995
627: 523,602
628: 839,596,652,891,954
629: 514,920,963,928
630: 685,721
631: 
1025: 594,732
633: 899
1013: 517,465,537,834,502,245
635: 137,785,862
636: 849,551
637: 995,758
638: 996,793,672,566,803
639: 779
640: 795
641: 
642: 
643: 574,591
644: 
645: 772
646: 750,1034,1030
647: 963,953,838,920
648: 
649: 842,929,809,989
650: 840,736
651: 
652: 868,628,891
653: 452,117,499,145,330,577,485
654: 754
655: 712,343,179,238,281
656: 900,909
657: 
658: 512,605,915
659: 760,539
1036: 855,625,423,324,490,76,152,248,154
661: 
662: 884,740,147,728
663: 670
664: 
1028: 
666: 534
667: 70,410,199,275,288,850,405,137,519
668: 890
669: 
670: 564,663
671: 347,496,180,361,376,555,708
672: 638,793,724
673: 544
674: 709
675: 524,940
676: 565
677: 873,737
678: 756,946
679: 102,262,457,16,601,445,265,376,555
680: 2,286,84,379,566
681: 848
682: 
683: 
684: 525,591,530
685: 630
686: 306,23,236,74,520,861,936
687: 483,211,772,348,443,488
688: 
689: 770,944,463,130,612,884
690: 532
691: 1020
692: 
693: 362,28,747,988,853,400
694: 1035
695: 956,480
696: 540
697: 837,814,295,236,74
698: 
1017: 706,842,861,815,929
700: 964
701: 991,796,524
1035: 694
703: 
704: 810
705: 970
706: 842,1017,849
707: 500,957,876
708: 454,6,361,671,347,180
709: 923,674,604
710: 526,908
711: 569
712: 655,293,238,281,898,46,87
713: 616,578
1024: 999
715: 782,886
716: 523
717: 
718: 726
719: 777
720: 
721: 843,630
722: 813,343
723: 
724: 883,793,672,535
725: 
726: 718
727: 1027
728: 147,601,662,740,555
729: 799
730: 529,1018,532
996: 638,793,95,803,43
732: 515,1025
733: 859,961
734: 501,844
735: 1029,381,959
736: 650,554
737: 677
738: 872,559
739: 931
740: 662,953,728
741: 869,853,742
742: 741,853
743: 551,613
744: 560,938,253,921
745: 986,817
746: 973
747: 362,28,693,418,853
748: 581,567,952
749: 951,604
750: 646,783,1034
751: 
752: 622
753: 425,259,935,277,805
754: 654
755: 526
756: 678
757: 892
758: 795,637
1029: 735,959
760: 659
761: 550,798,867
762: 982,784,789
763: 889,946
1023: 388,226,172,858,67,267,370
1011: 518,1021,978
766: 
767: 470,617,149,568,112
768: 443,488,568,234,120,450,146
769: 934,856,118,208,129,222,329
770: 689,944,448,185,423,463,130,612,625,884
771: 892
772: 483,211,687,348,443,488,645
773: 844,501
774: 1033
775: 791
776: 897
777: 719
778: 176,908,351
779: 639
780: 902,863
1009: 925
782: 886,715
783: 808,750,1034
784: 580,982,762
785: 862,549,635
786: 505
787: 298,113,101,875,86,439,477,175,254
788: 827,893,575
789: 762
1008: 978,552,185,507,612
791: 775,992
792: 
793: 638,996,672,471,43,535,724
794: 542,962
795: 758,640
796: 524,701,991
797: 
798: 871,761
799: 800,729
800: 799,906
801: 1021,901
802: 872,559,504
803: 566,286,379,95,638,996
804: 809
805: 179,277,753,343,126
806: 922,983
1021: 801,1011,978
808: 598,783
809: 989,649,804
810: 704
811: 870
812: 903,934,856
813: 722,343
814: 837,697,520
815: 597,1017,849
816: 992,546,516
817: 877,986,745,826,1010
818: 509,990
819: 924,186,142,355,839,393,395
820: 
821: 
822: 835,618
823: 128,122,423,324,918,448,106
824: 946
825: 
826: 591,877,817
827: 788,893,575
828: 
829: 
830: 951,583
831: 886,972,528
832: 
833: 916,914,587,841
834: 610,4,194,465,1013,245
835: 822
836: 
837: 814,697,520,236,74
838: 1037,953,887,647
839: 393,628,596,347,180,819,954
840: 650,293
841: 104,266,553,833,878,587,464
842: 706,1017,649,306,861,929
843: 721
844: 972,734,773
845: 875,442,302,938,139,113
846: 458,476,318,29
847: 561
848: 681
849: 597,815,706,636
850: 911,400,988,275,199,667,405
851: 864,556
852: 506
853: 747,693,869,741,742
854: 926,941,558,602,543
855: 625,1036,490,152,248,979,154,192
856: 769,934,903,812,898,208
1012: 867,593,572
858: 388,1023,172,187,356,609
859: 733
860: 
861: 306,686,929,936,842,1017
862: 785,911,405,137,549,635
863: 780
864: 119,851,512
865: 
1032: 874
867: 1012,761,550
868: 606,652
869: 741,590,853
870: 811
871: 509,798
872: 802,559,738
873: 677
874: 957,1032
875: 442,845,139,86,113,787
876: 707,541
877: 986,817,826
878: 37,560,253,104,841,377
879: 917,514,606
880: 
881: 
882: 
883: 724
884: 662,689,770,944,147,154
885: 572,932
886: 782,715,831
887: 1037,838,901,1016,130
888: 977,598
889: 763
890: 668
891: 954,628,652,480,949
892: 771,757,937
893: 788,827
894: 599
895: 501
896: 
897: 776
898: 118,46,87,208,712,856,368
899: 633,994
900: 656
901: 801,968,1016,887
902: 508,780
903: 812,856
904: 994,1038
905: 551
906: 800,991
907: 928,595
908: 571,710,778
909: 656
910: 569
911: 400,850,405,549,862
998: 
913: 530
914: 916,833,581,594
915: 512,658
916: 833,914,581,594,610,37,587
917: 879,595,514,606
918: 279,462,584,3,106,128,122,823
919: 557,958,921,966
920: 647,928,629
921: 919,744
922: 806,513,983
923: 709
924: 819,186,45,252,395,132,418,416,362
925: 536,1009
926: 854,941
927: 
928: 920,629,907
929: 318,936,306,861,842,1017,649,989
930: 544
931: 563,739,960
932: 572,885
933: 
934: 769,856,812,208,222
935: 335,197,259,753
936: 318,929,51,220,306,23,686,861,458,261
937: 892
938: 560,62,744,253,442,845,377,113
939: 
940: 675,524
941: 854,926
1027: 623,727
1007: 78,219,487,495,243,315,389
944: 689,770,448,625,884,154
945: 516
946: 763,678,824
947: 
948: 264,67,431,369,256,413,312,267
949: 891,480
950: 56,295,997,1026
951: 749,830
952: 748,567
953: 1037,1039,838,740,647
954: 891,839,628,596,590,416
955: 
956: 695,480,976
957: 874,500,707
958: 919,966,533
959: 112,381,1029,735
960: 931,563
961: 733
962: 794
963: 647,6,629,514,454
964: 700
965: 
966: 533,919,958
967: 980
968: 463,1016,130,612,978,901
1018: 730,532
970: 705
971: 
972: 831,844
973: 746,522
974: 
975: 
976: 956
977: 888
978: 1008,1011,1021,968,612
979: 147,601,154,855,434,152,192,265
980: 967
981: 
982: 762,784
983: 922,806
984: 600
985: 
986: 877,817,745
987: 
988: 409,275,693,400,850
989: 29,809,318,929,649
990: 818,509
1040: 593
