0: 188,165,342,85,428,50,479
134: 417,40,183,127,65,210,5
135: 190,227,290,98,55,478,402,344,317
136: 467,205,191,468,27,476,31,36
137: 405,288,667
138: 462,231,537,178,465,577
139: 86,787,533,302,109,171
140: 92,184,251,3,60,485,322,128,122,423
141: 158,497,168,81
142: 116,355,97,437,45,284,186,395
143: 457,265,445,679
144: 21,404,244,484,229,475,456,399,157,89
145: 114,653,245,577,4,553,465
146: 120,450,331,234,272,768,488,443
147: 979,601,770,944,152,154,884
148: 186,45,395
149: 470,617,274,115,94,398,381
150: 237,216,71,161,174,354,333
151: 192,445,385,434,265,420,16
152: 248,154,490,434,979,147,192
153: 200,421,99,215,446,451,282
154: 152,248,855,770,944,979,147
155: 66,478,402,344,9,214,239,124
156: 311,426,209,309,310,20,223,436
157: 278,89,110,144,244,484,100,213
158: 328,497,141,168,346,271,81,384
159: 486,218,408,406,117,206,268,202,322
160: 9,53,214,166,453,182,58
161: 237,150,216,387,174,333,15,212
162: 326,83,439,8,499,266,464,254,337,339,164,287
163: 489,345,492,223,209,125,415,270
164: 339,287,326,162,298,254,455,276
165: 213,188,0,270,100,342,14
166: 453,224,433,41,411,303,66,214,160
167: 173,399,357,200,99,491,304
168: 346,25,474,271,81,158,497,141
1031: 1008,233,231,537
170: 58,183,127,182,292,380,65,235,333
171: 314,109,313,302,139,86,352
172: 388,1023,471,370,356,858,731,96
173: 167,399,357,200,244,491,89,110,26,304,198
174: 380,387,349,235,333,212,150,161
175: 352,17,101,477,455,131,12
176: 351,778,56,545,697,320
177: 294,111,424,300,107,263,123
178: 465,681,233,138,537
179: 753,343,277,655,495,126,238
180: 671,347,819,839
181: 425,259,302,335,197,533
182: 269,57,292,453,53,160,58,170
183: 58,170,127,417,134,65,235,210
184: 92,140,251,3,60,322,218,122,392,59
185: 612,823,625,507,106,552,448
186: 250,393,148,116,142,355,437,45,819,395
187: 383,449,260,388,226,356
188: 213,165,0,278,342,246,428,50
189: 215,344,317,294,263,461,282
190: 72,227,290,135,98,52,55,478
191: 498,321,32,468,401,27,258,36,136
192: 445,151,152,434,979,265
193: 352,17,314,78,64,487
194: 502,517,833,4,587,465,245
195: 273,510,75,237,216,341,391
196: 47,201,374,30,401,607,32,468
197: 335,259,181
198: 365,26,304,173,89,110,246,375
199: 70,410,35,405
200: 153,421,456,99,244,491,167,173,399
201: 47,196,374,103,79,73,61,228
202: 60,485,322,653,44,117,206,268,218,159
203: 328,497,81,63,280,70,35,94,398
204: 207,479,85,232,264,257,260
205: 54,467,136,336,31,36,93,7
206: 337,44,452,117,268,287,202,159
207: 204,479,50,407,257,378,449,260
208: 222,769,118,129,368,367,329
209: 311,426,156,125,223,436,415,163
210: 5,307,366,183,40,134,65,354,333,71
211: 687,772,568,483
212: 437,15,284,387,174,161
213: 188,165,484,100,278,157
214: 9,53,160,303,66,155,166
215: 189,344,446,461,451,282,153,421
216: 237,150,71,161,354,341,195,391
217: 446,461,229,91,77,332,221
218: 408,406,159,202,322,184,10,440,392
219: 78,64,494,315,33,308,438,340
220: 51,30,401,23,468,27,458,261
221: 332,297,34,38,91,459,77,217,229
222: 208,291,769,950,327,329,249
223: 22,436,429,311,209,156,373,415,163
224: 166,453,433,41,411
225: 403,378,325,482,407,412,450,331
226: 388,1023,267,67,257,449,187,260
227: 190,72,135,98,408,10,440,473,478
228: 310,20,301,79,47,201
229: 446,217,332,221,421,456,404,144
230: 289,121,88,364,414,133,18,360
231: 462,138,537,1031,823,507
232: 342,85,242,48,431,204,479,264,257
233: 848,178,681,1031,537
234: 272,80,274,482,450,146,768,617,488
235: 65,333,57,292,183,170,380,174
236: 621,837,295,73,74,51,30,607
237: 150,216,161,427,15,510,75,195
238: 353,281,46,179,655,495,126,389
239: 451,282,124,155,9,53,358,493
240: 29,989,476,318,467,84
241: 48,369,345,334,336,242
242: 342,85,435,232,14,334,48,369,241
243: 495,126,277,314,313,487,1007
244: 144,484,200,456,173,399,157,89
245: 145,577,194,4,465
246: 481,375,255,278,110,188,198,82,428
247: 494,394,359,133,105,438,414
248: 152,855,154,324,490,434,76
249: 327,329,222,950,441
250: 186,393,416,395,132,924,418
251: 92,140,184,322,10,392,59,469,76,41,411
252: 395,132,45,15,75,28
253: 62,377,560,938,37,104,744,921
254: 298,101,326,162,439,339,164,455,276
255: 481,246,375,82,428,396,403
256: 431,369,93,7,413,503,264,948
257: 264,67,232,207,204,260,226
258: 336,31,36,125,498,191,345
259: 425,181,302,335,197,935,753
260: 449,187,207,204,257,388,226
261: 318,220,23,458,476,846,29
262: 102,457,376,679,671,496,116,97
263: 107,91,294,177,189,317,461
264: 67,257,948,232,48,431,256,204
265: 979,192,445,151,679,143,457
266: 8,499,464,878,104,377,841,553,162
267: 67,948,312,226,1023,370,95
268: 339,287,337,206,202,486,408,406,159
269: 182,57,292,420,453,433,385
270: 373,415,100,484,163,492,334,165,14
271: 372,350,466,481,168,346,158,384
272: 234,384,80,350,325,482,450,146
273: 510,409,195,63,285,391,275
274: 234,80,328,398,768,149,617
275: 400,273,409,988,410
276: 52,455,432,254,339,164,406
277: 425,302,179,753,109,313,243,126
278: 157,89,110,213,188,246,428
279: 3,330,918,577,462,485,128
280: 81,63,285,497,203,35
281: 353,238,46,87,655,840
282: 451,239,124,189,215,344,153
1019: 546,1009
284: 437,15,212,102,387,349,142,97
285: 81,63,280,391,474,341,273,409
286: 803,2,680,379,996
287: 339,164,268,8,162,337,452,206,406
288: 115,94,70,405,137,381,667
289: 121,230,364,414,18,13,360
290: 190,72,135,52,432,49,55
291: 222,769,934,812,950
292: 269,182,57,58,170,380,235
293: 650,87,712
294: 55,111,177,107,263,189,317
295: 56,814,320,236,621,837,74
296: 19,103,441,367,327,121,88
297: 332,475,221,38,319,22,429,404,373
298: 113,101,477,254,442,326,439,164,455
299: 389,394,353,323
300: 33,308,390,64,424,12,11,111,177,107,123
301: 228,20,121,364,19,79,447,309
302: 425,259,181,277,533,139,109,171
303: 10,440,59,473,66,478,166,411,214
304: 26,198,316,40,167,173,357
305: 365,26,316,366,346,25,422,372
306: 23,936,842
307: 210,5,366,354,71,69,341
308: 33,300,390,219,11,419,340,123,108
309: 360,447,338,310,20,301,22,436,156
310: 228,20,309,47,426,156,321
311: 209,156,223,436
312: 379,413,267,67,948,370,95
313: 314,109,171,277,243,126,487
314: 109,313,171,86,243,352,193,487
315: 494,389,394,78,219,487,1007,340
316: 305,26,304,40,357,5,366
317: 189,344,135,294,55,263,402
318: 261,846,936,240,29,989
319: 360,338,459,13,297,38,22
320: 814,697,176,56,295
321: 498,191,32,468,310,47,426
322: 60,202,485,218,159,140,184,251,392
323: 353,46,389,394,299,368,105
324: 122,423,625,92,248,855,490,76
325: 225,403,482,481,350,466,396,272
326: 83,162,439,62,298,254,164
327: 367,329,249,222,129,88,296,441
328: 158,497,203,384,80,274,398
329: 367,327,249,208,222,769,129
330: 3,279,918,653,577,117,462,60,485,128
331: 120,450,146,225,378,482,412,348,430
332: 297,475,221,38,217,229,404
333: 65,235,354,170,380,174,210,150,71,161
334: 345,492,270,336,342,435,242,14,48,241
335: 197,547,935,259,181
336: 258,31,345,334,205,369,93,241
337: 452,117,206,8,499,162,268,287
338: 360,447,319,309,13,22,436
339: 164,268,287,162,254,52,276,406
340: 438,18,419,219,494,315,33,308,390
341: 474,69,307,216,71,195,81,285,391
342: 85,435,242,232,14,334,188,165,0,479
343: 179,753,935,712,655
344: 189,215,317,135,402,155,282,124
345: 489,163,492,334,125,336,258,31,241
346: 168,25,422,365,305,372,271,158
347: 671,496,180,116,355,819,839
348: 430,24,772,120,331,443,687
349: 380,387,174,385,57,102,16,284
350: 466,271,325,482,384,272,80
351: 778,176,697
352: 193,17,175,444,86,314,171,477,487
353: 323,238,281,46,495,1007,389,394,299
354: 65,333,210,5,307,150,216,71,69
355: 116,142,347,496,45,819,186,393
356: 430,24,383,187,388,172,731
357: 167,173,99,417,491,40,304,316
358: 9,53,239,58,127,417,493
359: 129,368,133,105,247,367,88
360: 447,338,319,309,18,289,230,364,13
361: 454,514,6,555
362: 28,418,988,853,747,132,693
363: 490,434,469,76,433,41,420
364: 289,121,230,19,360,447,301
365: 305,26,198,481,375,346,422,372
366: 210,5,307,305,316,474,69,25
367: 327,329,208,129,359,133,121,88,296
368: 129,359,105,323,46,118,208
369: 48,431,93,256,241,336,242,7
370: 471,95,793,267,312,1023,172,43
1020: 971
372: 466,271,365,305,481,375,346,422
373: 415,270,100,297,475,223,429,21,484
374: 47,196,201,73,61,30,607
375: 481,246,255,110,365,26,198,372
376: 679,555,457,262,671,496
377: 253,62,560,37,104,744,266,464,83
378: 225,403,407,207,449,412,331
379: 312,413,503,286,95
380: 387,174,349,57,292,170,235,333
381: 667,115,288,470,149,519,660
1016: 647
383: 449,412,187,430,24,356,731
384: 272,80,350,466,271,158,328
385: 445,151,434,269,57,420,16,349
386: 42
387: 380,174,349,57,102,437,212,284,161
388: 226,1023,172,187,260,356,731
389: 494,394,299,315,495,353,323,238,78,1007
390: 308,300,18,419,340,107,123,108,68,77
391: 63,285,216,71,474,341,273,510,195
392: 10,440,59,322,218,92,184,251,411
393: 250,186,416,355,819,839,395,924
394: 494,389,247,299,315,353,323,105
395: 252,132,142,45,250,186,393,148,418
396: 466,481,255,82,403,325
1014: 802,738
398: 115,94,328,497,203,80,274,149
399: 167,173,200,456,99,144,244,89
400: 275,988,853
401: 51,220,30,196,191,32,468,27,458
402: 66,478,155,135,344,317,124
403: 225,378,325,482,255,82,50,407,396
404: 21,144,229,332,297,475,456
405: 137,70,199,288
406: 486,218,408,159,339,268,287,52,276,72
407: 82,50,207,479,225,403,378,449
408: 486,218,406,159,268,52,72,227,440
409: 273,510,63,285,275,410,35,39
410: 70,35,199,39,409,63,275
411: 166,224,433,41,251,10,303,392,59,473,469
412: 383,449,225,378,120,331,430
413: 7,503,256,948,379,312
414: 289,230,88,247,133,438,18,419
415: 373,270,100,223,429,209,163,492
416: 250,393,819,839,590,924
417: 491,40,134,493,358,183,127,357
418: 362,28,747,250,395,132,924
419: 438,18,340,308,390,414,68,13
420: 269,363,434,453,433,151,385
421: 153,200,456,99,215,446,229
422: 346,365,305,26,372
423: 128,122,324,106,918,625,140,855
424: 12,49,11,131,300,111,177
425: 259,181,277,302,533,753,109
426: 209,156,125,310,498,321
427: 15,237,75
428: 82,50,278,188,0,246,255
429: 223,22,436,297,475,21,373,415
430: 348,24,772,356,383,412,120,331
431: 48,369,93,256,232,7,264,67,948
432: 52,455,131,276,49,290,55
433: 166,453,224,41,411,363,434,469,269,420
434: 363,490,152,248,433,192,151,385,420
435: 342,242,14,334
436: 223,22,429,338,309,311,209,156
437: 45,15,212,284,387,116,142,97,186
438: 18,419,340,219,494,247,133,414
439: 326,83,162,62,787,442,298,113,254
440: 10,303,392,473,218,408,72,227
441: 296,19,103,327,249,472,997
442: 787,875,62,560,83,439,298,113
443: 568,488,120,450,146,348,687
444: 352,86,113,477
445: 192,151,385,265,679,102,143,457,16
446: 217,461,229,215,153,421,456
447: 360,338,309,364,20,301
448: 770,463,944,612,185,625,552,855
449: 383,412,187,260,407,207,378,226
450: 120,146,331,225,482,234,272,443
451: 282,239,124,215,153,99,491,493
452: 337,117,206,553,8,499,114,653,287
453: 166,224,433,160,269,182,420
454: 361,514,868
455: 52,131,432,276,298,101,254,175,164,49
456: 200,421,446,229,404,144,244,399
457: 102,143,16,262,265,445,376,679,97
458: 27,476,846,220,401,23,468,261,29
459: 68,13,77,18,108,319,221,38
1034: 977,888
461: 446,217,263,91,189,215
462: 231,138,537,279,330,918,823,106
463: 448,770,944,552
464: 8,499,266,104,62,377,83,162
465: 178,681,194,502,517,145,245,138
466: 372,350,271,396,481,325,482,384
467: 54,84,136,205,476,240,29
468: 191,321,32,196,220,401,27,458,36,136
469: 363,490,76,92,251,59,433,41,411
470: 149,617,115,381,112,519,660
471: 370,793,1023,172,858,609,96
472: 73,61,997,1026,103,79,441
473: 10,303,440,227,98,66,478,411
474: 69,341,366,168,25,81,285,391
475: 332,297,22,429,21,404,144,373
476: 27,458,846,261,467,136,240,29
477: 298,113,101,86,352,17,175,444
478: 66,402,155,190,227,135,98,303,473
479: 207,204,0,342,85,232,50,407
480: 949,606
481: 246,375,255,365,372,466,271,396,325
482: 225,403,325,350,466,234,272,120,450,331
483: 772,211
484: 21,144,244,373,270,100,157,213
485: 60,202,322,653,117,3,279,330,140
486: 408,406,159,268
487: 78,64,1007,314,313,495,243,352,193,315
488: 568,443,767,234,146,768,617
489: 163,345,492,125
490: 363,434,469,76,324,152,248
491: 417,40,493,451,200,99,167,173,357
492: 489,163,345,334,125,415,270,14
493: 417,491,9,358,451,239,99,58,127
494: 389,394,247,315,219,105,438,340
495: 243,126,179,353,238,487,1007,389
496: 671,347,376,555,262,116,355,97
497: 158,328,141,203,168,81,280,398
498: 191,321,32,426,125,258,36
499: 8,266,464,878,841,553,162,114,337,452
500: 874
501: 
502: 194,517,833,834,465
503: 7,413,54,84,93,256,379
504: 516,730,945,738,522
505: 889
506: 
507: 612,185,823,231,584
508: 902,570,705
509: 818,990
510: 273,75,409,195,237,391
511: 872,870,648,529
512: 864
513: 
514: 953,6,740,454,361
515: 732,1025
516: 504,730,945,872
517: 194,502,834,465,681
518: 951,830
519: 112,660,470,381,667
520: 597,815,861
521: 792
522: 738,504,559
523: 716,538,558
524: 646,800,789,1030,940
525: 
526: 824,579,737
527: 960
528: 
529: 648,872,511
530: 556,877
531: 
532: 992,983,1018
533: 425,181,302,139
534: 902
535: 793,724,638,609
536: 546
537: 462,231,138,233,178,681,1031
538: 523,716
539: 907
540: 937,696
541: 909,874,745,707
542: 
543: 826,794
544: 
545: 56,176,1026
546: 1019,536
547: 335,813
548: 752,880
549: 911,639
550: 761,593,798
551: 905,600
552: 584,801,612,185,448,463
553: 4,841,8,499,266,878,145,114,452
554: 650,903
555: 376,361,671,496
556: 530,851,877
557: 919,845,744,938
558: 1010,602,523,716
559: 738,522
560: 253,62,377,938,37,744,442,875
561: 
1033: 774,654
563: 676,700,931,721
564: 847
565: 1022
566: 724,996,638,803,984,672
567: 748,919
568: 488,443,767,687,211,119
569: 
570: 508,902
571: 934,898,903
572: 885
573: 721,631
574: 734,773
575: 788,827,1035
576: 582
577: 145,114,653,245,138,279,330
578: 1028
579: 824,526
580: 930,796,991
581: 594,916,914,921
582: 576
583: 749
584: 801,978,612,507,552
585: 676,700,725
586: 
587: 4,841,916,610,194,833,878
588: 854,627
999: 745,957,1032
590: 596,891,416,924,954
591: 734,643,826
1026: 545,472,73,997,621
593: 761,550,1012
594: 581
595: 629,963,917,907
596: 590,891,839,628
597: 520
598: 977,808,783
599: 831
600: 984,551
601: 979,147,944,884,689,728
602: 1010,558
1030: 940,524
604: 709,674,923
605: 684,915
606: 879,956,480
607: 51,30,73,61,236,621,196,374
608: 964,709
609: 645,96,471,793,858,535
610: 916,833,587
611: 
612: 185,823,507,584,801,552,448
613: 618,890
614: 616
615: 937
616: 614
617: 768,470,149,234,274,488,767
618: 890,613
619: 
620: 
621: 236,1026,295,73,997,607
622: 
623: 
624: 626,703
625: 185,823,423,324,106,448,770,855
626: 624,703
627: 588
628: 708,596
629: 963,595
630: 964
631: 573
1025: 515
633: 970
1013: 848,681
635: 862
636: 804,809
637: 
638: 724,566,793,672,535
639: 549
640: 651
641: 863
642: 
643: 826,591
644: 
645: 609,96,858,42
646: 524
647: 1016,662,887
648: 529,511,690,952
649: 929,680
650: 293,554,898,903
651: 640
652: 708,868
653: 145,114,577,452,117,3,330,202,485
654: 1033
655: 87,712,179,343,238,281
656: 967
657: 972
658: 
659: 
660: 112,519,470,381
661: 718,958
662: 130,647,953,740
663: 691,932,820
664: 
1028: 578
666: 
667: 381,288,137,519
668: 
669: 
670: 820,691,971
671: 347,496,180,376,555,262,116
672: 724,996,638,566
673: 
674: 923,604
675: 701,755
676: 563,585,700,725
677: 
678: 
679: 376,979,265,445,143,457,262
680: 649,286,2
681: 178,465,517,848,233,1013,537
682: 
683: 927
684: 877,605,915,817
685: 843
686: 74,837,763
687: 211,120,348,772,568,443
688: 885
689: 702,884,130,601,728,740
690: 648,952
691: 663,820,670,971
692: 799
693: 362,853,747
694: 
695: 949,713
696: 540
697: 814,320,351,176,756
698: 
1017: 
700: 563,676,585
701: 906,755,800,762,675
702: 884,689,944,130,740
703: 624,626
704: 810
705: 970,508
706: 804,936,842,809
707: 541,909
708: 868,652,628
709: 964,608,604
710: 947
711: 
712: 87,655,343,293
713: 949,869,742,695
1024: 745
715: 777
716: 523,538,558
717: 
718: 726,661
719: 820,847
720: 
721: 573,563
722: 805,813
723: 
724: 996,43,638,566,803,793,672,535
725: 676,585
726: 718
727: 1027
728: 6,740,689,601,953
729: 
730: 504,516,872
731: 858,383,388,172,24,772,356
732: 515,852
733: 
734: 591,574,913
735: 1029,874,957
736: 783
737: 526,824
738: 522,1014,504,559
739: 
740: 6,728,130,662,702,689,514,953
741: 742
742: 741,869,713
743: 849,832
744: 37,914,921,557,253,377,560,938
745: 999,541,1024
746: 973
747: 362,418,853,954,693
748: 567
749: 583
750: 808,783,859
751: 
752: 548,880
753: 179,343,935,425,259,277,126
754: 797
755: 701,906,675
756: 697
757: 
758: 
1029: 735,957
760: 904
761: 593,798,550
762: 991,701,906
763: 686
1023: 388,226,172,267,471,370
1011: 1021,801,978,968,901
766: 
767: 568,488,768,617,112,119
768: 617,234,274,146,488,767
769: 208,222,291,934,118,950,329
770: 448,463,944,625,855,154,884,147
771: 780
772: 348,430,24,731,687,211,483
773: 574,844
774: 1033
775: 922,925
776: 
777: 715
778: 351,176
779: 785
780: 771
1009: 1019,816
782: 
783: 750,859,598,736
784: 788
785: 779
786: 849
787: 139,86,442,875,439,113
788: 827,1035,575,784
789: 800,888,940,524
1008: 1031
791: 806
792: 521
793: 471,370,724,43,638,609,96,535
794: 543
795: 
796: 930,580,888
797: 754
798: 761,550
799: 692
800: 789,888,524,701
801: 584,978,1011,612,968,552
802: 1014
803: 286,2,724,996,43,566
804: 706,936,842,815,636,809
805: 813,722
806: 791,992,816
1021: 1011,830,901
808: 750,598
809: 706,804,636
810: 704,980,900
811: 
812: 950,291
813: 935,547,805,722
814: 697,320,56,295,74
815: 520,804,842
816: 1009,806
817: 684,915,986
818: 509,835,990
819: 839,347,180,116,355,186,393,416
820: 719,691,663,670
821: 867
822: 829
823: 612,185,625,507,462,231,918,106
824: 579,526,737
825: 881
826: 643,591,543
827: 788,1035,575
828: 838
829: 822
830: 518,1021
831: 599
832: 743
833: 194,502,834,610,587
834: 502,517,833
835: 818
836: 
837: 236,295,74,686,51
838: 828
839: 819,347,180,393,416,596
840: 118,87,856,281,46
841: 4,587,553,499,266,878
842: 706,804,936,306,815
843: 685
844: 773
845: 557
846: 458,476,318,261,29
847: 719,564
848: 233,1013,681
849: 786,743
850: 
851: 556
852: 732
853: 362,28,988,747,400,693
854: 588,941,926
855: 248,154,625,122,423,324,448,770,76
856: 898,118,840
1012: 593
858: 731,172,471,609,645,96
859: 750,783
860: 
861: 520
862: 959,635
863: 641
864: 119,512
865: 
1032: 999,957
867: 821
868: 708,652,454
869: 891,949,742,713
870: 1018,511
871: 
872: 511,516,730,529
873: 998
874: 500,735,957,541
875: 787,442,62,560,938
876: 967
877: 684,530,556
878: 499,266,916,914,104,587,841,553
879: 956,976,606
880: 752,548
881: 825
882: 
883: 
884: 702,689,770,944,147,601
885: 572,688
886: 
887: 647,920
888: 800,789,796,1034
889: 995,505
890: 618,613,974
891: 596,590,949,869
892: 937
893: 
894: 
895: 962
896: 
897: 
898: 571,934,903,856,650
899: 994
900: 810
901: 968,1021,1011
902: 508,570,534
903: 571,934,898,554,650
904: 760,981
905: 551
906: 701,755,762
907: 917,595,539
908: 
909: 541,707
910: 
911: 549
998: 946,873
913: 734
914: 37,104,744,921,581,916,878
915: 605,684,817
916: 610,581,914,587,878
917: 907,595
918: 3,279,330,462,823,128,423,106
919: 567,557
920: 887
921: 37,914,744,581,253
922: 775
923: 674,604
924: 250,393,416,590,418
925: 775
926: 941,854
927: 683
928: 
929: 989,649
930: 796,580
931: 960,563
932: 663
933: 
934: 571,898,903,291,769
935: 813,335,259,753,343
936: 706,804,842,306,318,989
937: 615,892,540
938: 253,560,557,744,875
939: 
940: 1030,789,524
941: 926,854
1027: 727
1007: 78,487,495,243,353,389,315
944: 448,770,463,154,702,884,147,601
945: 504,516
946: 998
947: 710
948: 264,267,67,431,256,413,312
949: 480,891,869,695,713
950: 812,222,291,769,249
951: 518
952: 648,690
953: 514,662,6,728,740
954: 590,747
955: 
956: 879,976,606
957: 999,1032,1029,735,874
958: 661,966
959: 862
960: 931,527
961: 
962: 895
963: 629,595
964: 608,709,630
965: 
966: 958
967: 876,656
968: 901,1011,801
1018: 983,532,870
970: 705,633
971: 691,1020,670
972: 657
973: 746
974: 890
975: 
976: 879,956
977: 598,1034
978: 584,801,1011
979: 147,265,601,152,154,192,679
980: 810
981: 904
982: 991
983: 532,1018
984: 600,2,566
985: 
986: 817
987: 
988: 362,28,853,275,400
989: 240,29,318,936,929
990: 509,818
991: 762,580,982
992: 806,532
1010: 558,602
994: 899
995: 889
996: 724,43,566,803,286,672
997: 472,73,61,1026,103,441,621
1035: 788,827,575
