0: 188,165,342,85,428,50,479
77: 459,68,108,390,91,217,38,221
78: 219,64,193,1007,487,315,314,494,389,33
79: 19,103,301,121,61,447,228,20,201
80: 234,384,272,350,328,398,274,617
81: 158,497,203,474,168,25,285,280
82: 428,50,407,255,396,403,378
83: 326,162,377,464,104,62,8,298,439,164
84: 503,54,467,29,240,680
85: 342,242,0,48,204,479,232
86: 352,477,139,875,171,314,787,193
87: 118,898,856,712,353,281,46
88: 129,359,133,367,121,230,296
89: 157,110,244,173
1022: 973,676
91: 107,108,263,77,189,446,217,461
92: 140,184,251,324,122,59,490,469,76,248
93: 336,258,31,205,136,369,241,7
94: 115,149,288,35,398,203,274,70
95: 379,312,267,370,43,996
96: 609,42
97: 116,142,102,262,457,284,437
98: 190,72,227,478
99: 451,239,153,200,493,167,491
100: 373,415,270,21,144,484,213,165
101: 298,113,787,477,254,455,131,175
102: 262,457,16,679,387,284,349,97,437
103: 19,441,79,472,997,61,201
104: 878,841,560,8,553,266,83,377,464
105: 494,247,394,323,359,368,133,414
106: 448,185,1008,918,584,423,770,625
107: 108,123,390,91,263,294,177
108: 107,123,390,91,263,308,68,77,217
109: 139,171,425,181,302,753,277,313
110: 278,157,89,244,173,304,198,246,375
111: 294,55,177,424,49,131,290
112: 1029,735,470,767,568,959
113: 298,101,787,439,62,938,845,442,875,326
994: 633
115: 94,149,288,767,667,381,519,470
116: 142,355,97,393,262,347,496
117: 337,44,452,206,577,268,3,202,485,322,653
118: 898,856,87,46,208,129,359,368,329
119: 959,211
120: 348,430,24,412,768,146,331,443
121: 230,364,133,88,296,19,301,79
122: 324,423,823,128,92,140,625,76,248
123: 107,108,390,33,308,300,419,177
124: 451,239,402,155,344,282,9
125: 426,209,156,498,321,36,163,345,336,258
126: 313,243,495,179,277,805,238
127: 417,493,134,358,58,183
128: 3,279,60,485,122,823,140
129: 359,368,88,367,118,208,329
130: 1037,463,689,612,740
131: 424,12,49,175,101,455,432,111
132: 252,395,510,924,418,416,362,28
133: 359,88,367,247,105,414,121,230
134: 417,493,40,127,183,65,210,5,316
135: 478,402,190,55,317,344
136: 54,467,205,36,27,476,31,93
137: 405,549,667,850,519,635
138: 577,465,537,462,279,330
139: 109,875,171,425,302,86
140: 92,184,251,128,60,322,122,823,76
991: 701,710
142: 116,355,97,393,186,262,284,437,45
1037: 130,740,953,1039
144: 21,404,456,399,100,157,244,484
145: 452,499,4,587,553,577
146: 768,450,331,234,348,430,120,443,488
147: 979,601,728,154,662,884
1010: 854,941,602
149: 115,94,288,398,274,767,568,617,470
150: 237,216,161,354,333,174,341,71
151: 192,445,265,363,434,152,601,269,420,385,679
152: 363,490,434,76,248,855,979,601,192,151
153: 200,421,282,446,215,451,99
154: 979,147,601,770,944,855,1036,740,884
155: 66,478,402,344,9,53,214,303,239,124
156: 311,426,209,125,310,20,309,223,436,321
157: 278,89,110,244,484,144,173,213,246
158: 328,497,81,168,346,271,384
159: 486,218,408,406,206,339,268,202,322,440
160: 9,53,214,166,433,453,58,182
161: 237,150,427,387,333,174,212,15
162: 326,83,377,464,8,266,439,337,206,499,339,164,287,254
163: 345,492,223,209,125,373,415
164: 339,268,287,326,83,162,254,276
165: 213,188,0,270,100,492,342,14
166: 411,224,433,41,53,160,214,303,453
167: 173,491,357,99,200,399,244
168: 346,25,305,474,69,271,158,497,81
1031: 1011,233,231,552
170: 58,183,182,292,380,65,235
171: 139,109,875,314,277,313,352,86,487
172: 388,1023,471,370,43,858
173: 167,491,357,399,157,89,110,244,304,198
174: 65,235,333,380,387,349,212,150,161
175: 12,131,101,787,352,477,17,455
176: 545,351,56,320
177: 294,55,111,424,300,107,123,263
995: 763,637
179: 805,655,343,126,238,281
180: 652,708,671,347,393,628,839
181: 425,259,302,753,197,966,533,109
182: 58,170,53,160,269,292,57,453
183: 58,170,134,127,358,65,235,210
184: 92,140,251,60,485,322,218,59,392
185: 448,1008,106,918,1021,770,612
186: 142,355,437,45,924,252,395
187: 383,449,356,207,260,388,226,1023
188: 213,165,0,278,342,246,428,50
189: 317,344,282,91,263,461,215
190: 72,227,290,98,55,478,135
191: 498,321,32,36,401,27,468
192: 445,151,265,855,490,434,152,979,601
193: 78,219,64,1007,487,314,352,17,86
194: 4,587,245,916,833,834,610
195: 273,75,237,216,341,391
196: 47,374,73,30,401,321,32
197: 935,335,259,181
198: 365,26,304,173,110,246,375
199: 70,410,275,35,288,405,667
200: 153,421,399,215,99,456,167,491
201: 47,374,19,103,79,61,228,20
202: 60,485,322,653,44,117,206,268,218,159
203: 497,398,81,35,280,70,94,288
204: 207,479,232,260,85,264,257
205: 54,467,136,36,31,93,369,7,503
206: 337,44,452,117,162,339,268,287,202,485,159
207: 204,479,260,407,378,449,187
208: 769,934,118,898,856,129,367,329
209: 311,426,156,125,223,436,415,163,345
210: 5,307,183,134,65,354,333
211: 483,687,119
212: 437,45,15,387,284,174,237,161,427
213: 188,165,270,100,278,157,484
214: 9,53,160,303,66,155,166,411
215: 446,217,461,189,282,451,153,200,421
216: 237,150,341,71,195,75,391
217: 446,461,215,108,91,77,229,221
218: 408,159,202,322,184,251,440,392
219: 78,64,193,1007,315,494,33,308,340,438
220: 51,30,401,621,936,458,468,261
221: 332,229,38,459,77,446,217,297
222: 327,329,769,249,441
223: 22,436,429,311,209,156,373,415,163
224: 166,411,433,41
225: 403,378,482,412,325,450,331
226: 388,1023,260,257,67,187
227: 190,72,290,98,408,440,66,478,473
228: 310,20,309,79,47,201,374,321
229: 332,221,446,217,421,404,456
230: 289,121,364,133,88,414,301
231: 462,552,233,537,1031
232: 204,85,242,48,431,264,257
233: 502,517,537,1031,518,231
234: 272,80,768,450,146,568,617
235: 65,333,174,292,183,170,380,387
236: 51,30,621,607,697,837,74,23,936
237: 150,216,161,427,212,15,195,75
238: 353,281,179,243,126,495
239: 451,99,124,155,9,53,493,358
240: 809,476,989,54,467,29,84
241: 48,369,334,336,93,242
242: 342,85,14,334,48,241,232
243: 313,126,495,277,314,238,1007,487,389
244: 157,89,110,484,399,144,456,167,173
245: 4,587,194,834,1013,465,537
246: 481,375,255,278,157,110,188,198,428
247: 494,394,323,105,133,340,438,414
248: 490,469,76,152,324,122,92,855,625,1036,979
249: 950,222,327,441,472
1038: 
251: 92,140,184,218,10,59,392,469,76,41
252: 395,132,510,186,45,15,75
253: 37,878,841,567,921,560
254: 455,276,432,326,162,298,101,439,164
255: 481,246,375,82,428,50,396,403
256: 503,413,431,369,7,948,312
257: 264,67,948,204,232,260,226
258: 336,31,93,125,498,36,345
259: 425,181,753,197,935,533
260: 207,204,479,257,383,449,187,226
261: 458,846,468,476,51,220,936,318,306,989
262: 102,457,376,347,496,116,142,97
263: 107,108,91,294,177,189,317,461
264: 257,67,948,48,431,369,204,232
265: 192,445,151,434,979,601,728,385,16,679
266: 8,553,878,841,104,587,162,377,464,499
267: 67,948,312,95,1023,370
268: 339,164,287,337,117,206,202,486,408,406,159,52
269: 292,57,420,385,453,433,151,182
270: 373,415,100,492,213,165,14
271: 372,350,466,168,346,158,328,384
272: 234,384,80,350,482,450
273: 195,63,285,391,409,410
274: 328,497,398,384,80,94,149,617
275: 410,199,409,988,850,405
276: 254,455,432,326,339,164,287,52
277: 805,425,753,109,171,313,243,126
278: 157,110,484,213,188,246,428
279: 3,128,330,584,138,577,462,552,918,823
280: 35,63,285,474,497,203,81,410
281: 353,238,46,179,712,495,898,87
282: 189,344,461,215,451,124,153
1019: 1014,992,516
284: 387,349,102,16,142,97,437,212
285: 63,280,391,474,341,273,81
286: 680,2,566,803
287: 339,164,268,8,326,162,337,206,276
288: 115,94,149,203,70,199,667,519
289: 230,364,18,414,13,360
290: 190,72,227,52,432,49,55,111
291: 812,545,950
292: 269,57,58,170,182,380,235
293: 655,722,840,712
294: 55,111,177,107,263,317
295: 56,320
296: 19,441,88,367,327,329,121
297: 22,429,319,332,38,221,475,373
298: 113,101,787,439,62,326,83,477,254,455
299: 353,46,323,389
300: 33,308,64,424,12,11,177,123
301: 19,79,121,230,364,360,447,20
302: 425,181,966,533,845,139,109
303: 214,10,59,66,473,155,166,411
304: 365,26,316,198,40,173,357,110
305: 365,26,316,366,168,346,25,422,372
306: 318,929,989,936,861,261
307: 210,5,366,354,316,69,71
308: 33,300,340,219,438,419,108,123,390,68
309: 310,228,20,447,338,22,436,156
310: 228,20,309,47,426,156,321,32
311: 209,156,223,436
312: 379,95,413,256,948,267
313: 243,126,277,805,109,171,314,487
314: 171,313,243,352,86,78,193,487
315: 78,219,1007,487,494,394,323,389,340
316: 305,26,304,40,134,357,5,307,366
317: 189,344,294,55,263,402,135
318: 929,306,989,936,458,846,476,261,29,809
319: 360,338,459,13,38,22,297
320: 56,295,176,351,756
321: 498,191,32,310,228,47,196,426,156,125
322: 60,202,485,117,218,159,140,184,392
323: 247,394,389,105,353,299,46,315,368
324: 122,423,448,92,855,625,1036,76,248
325: 225,403,482,350,466,396
326: 83,162,62,298,113,439,164,287,254,276
327: 222,329,769,367,249,296,441,472
328: 158,497,398,274,271,384,80,617
329: 222,327,118,769,208,129,367,296
330: 3,279,138,577,462,653
331: 450,146,225,482,412,430,120
332: 229,38,221,475,297,404
333: 65,235,354,174,387,210,150,161,71
334: 345,492,336,342,14,242,241
335: 958,531,197,533
336: 258,31,93,125,334,345,241
337: 452,117,206,499,8,162,464,268,287
338: 360,447,319,13,20,309,22,436
339: 164,268,287,162,206,276,408,406,159,52
340: 33,308,219,64,315,494,247,438,419
341: 474,69,71,150,216,195,285,391
342: 85,14,242,334,188,165,0,479
343: 655,722,179,805
344: 189,317,282,402,135,155,124
345: 334,163,492,209,125,415,336,258
346: 168,25,422,365,305,372,271,158
347: 671,496,262,116,355,393,180,839
348: 430,24,120,645,146,443,687
349: 380,387,284,57,102,16,174
350: 466,271,482,325,384,272,80
351: 778,176,320,756
352: 477,17,86,875,171,314,787,64,193,487,175
353: 299,238,281,46,495,898,87,1007,323,389
354: 65,333,210,5,307,150,69,71
355: 116,142,393,186,347,924,839
356: 383,187,388,430,24,645,858
357: 167,173,491,417,493,40,304,316
358: 493,127,9,53,239,58,183
359: 129,368,133,88,367,118,105
360: 447,338,319,289,364,301,13
361: 671,6,555,454,708
362: 28,747,693,132,510,418
363: 490,434,469,152,411,433,41,151,420,453
364: 289,121,230,301,13,360,447
365: 305,26,304,198,481,375,346,422,372
366: 5,307,305,26,316,69,25
367: 129,359,133,88,208,327,329,296
368: 129,359,46,118,898,394,323,105
369: 48,431,241,7,93,205,256,264
370: 471,43,267,95,1023,172
1020: 663,691
372: 466,271,365,305,481,346,422
373: 415,270,100,475,223,429,297,21,404,163
374: 47,196,201,73,61,228,30,32
375: 481,246,255,110,365,26,198,428
376: 555,728,262,457,679,496
377: 83,162,464,878,104,560,62,938,266,439
378: 225,403,412,82,407,207,449
379: 312,95,413,566,803,996
380: 387,349,292,57,170,235,174
381: 519,115,735,470,785
1016: 968,463,901,887,838
383: 449,187,356,260,412,388,430,24
384: 272,80,350,466,271,158,328,274
385: 269,57,420,453,434,445,151,265,16
386: 42
387: 380,284,349,57,102,235,333,174,437,212,161
388: 226,1023,172,383,187,356,858
389: 494,394,323,243,495,353,299,46,78,1007,315
390: 107,108,123,308,419,459,68,77
391: 63,285,216,474,341,273,195
392: 10,59,440,322,218,184,251,473
393: 116,142,355,671,347,496,180,924,839
394: 494,247,323,389,105,315,368
395: 252,132,510,186,45,924
396: 466,481,255,82,428,403,325
1014: 1019,992,791
398: 328,497,203,274,80,94,149,617
399: 200,421,144,456,167,173,244
400: 911,850,693,988
401: 51,220,30,47,196,191,32,458,468
402: 66,478,473,135,155,317,344,124
403: 225,378,325,255,82,407,396
404: 21,144,456,332,229,475,421,373
405: 137,549,667,199,275,850
406: 486,408,159,339,268,52
407: 82,428,50,207,479,403,378,449
408: 486,218,406,159,339,268,72,227,52,440
409: 988,273,63,39,410,275
410: 70,199,275,273,35,63,280,39,409
411: 166,224,433,41,10,59,473,363,469,214,303
412: 225,378,383,449,331,430,120
413: 503,256,680,566,379,312,803
414: 438,18,247,105,133,289,230
415: 373,270,100,223,429,209,163,345,492
416: 590,418,869,819,924,132,596,747
417: 493,40,134,127,491,357,5
418: 416,869,819,924,132,362,747
419: 438,18,308,340,123,390,68
420: 269,385,453,363,434,433,41,445,151
421: 153,200,399,446,461,215,229,404,456
422: 346,365,305,372
423: 324,122,823,448,106,918,625
424: 12,49,131,11,300,111,177
425: 259,181,302,753,277,805,139,109
426: 209,156,125,310,498,321
427: 237,161,212,15
428: 82,50,407,278,188,0,246,375,255,396
429: 223,22,436,297,475,373,415
430: 348,24,120,412,383,449,356,146,331
431: 48,369,7,256,232,264,948
432: 254,455,276,49,131,72,290,52,55
433: 166,411,224,41,363,434,160,269,420,453
434: 363,490,152,433,192,445,151,265,420,385
997: 472,61,950,103,607,1026,73
436: 223,22,429,338,309,311,209,156
437: 45,212,15,102,387,284,142,97,186
438: 18,419,414,219,494,247,308,340,68
439: 298,113,787,62,938,442,326,83,162,377,254
440: 10,59,392,218,408,159,227,478,473
441: 296,19,103,222,327,249,472
442: 845,62,938,875,113,787,439
443: 488,768,146,348,120,687
1039: 647,1037,953
445: 192,151,265,434,57,420,385,457,16,679
446: 217,461,215,91,229,221,153,421,456
447: 360,338,364,301,79,20,309
448: 185,106,918,324,423,770,625
449: 383,187,407,207,260,378,412,430
450: 768,146,331,225,482,234,272
451: 99,239,124,282,215,9,153,493
452: 337,117,206,145,499,8,577,653
453: 269,420,385,363,166,433,160,182
454: 708,629,6,963,514,361
455: 254,276,432,298,101,49,131,175
456: 404,144,446,229,200,421,399,244
457: 102,262,16,679,445,376,97
458: 27,846,468,476,261,220,401,936,318,989,29
459: 68,13,77,390,319,38,221
1034: 1030
461: 446,217,215,91,263,189,282,421
462: 231,552,537,138,279,330,584
463: 968,1016,1021,689,612,130
464: 83,162,377,104,62,8,553,266,337
465: 517,537,834,1013,4,245,138
466: 372,350,396,271,481,482,325,384
467: 54,205,136,29,27,476,240,84
468: 27,458,476,261,220,401,191,32,36
469: 363,490,76,248,92,251,59,411,41
470: 112,735,115,149,767,381,519
471: 370,43,172,793
472: 997,61,327,249,950,19,103,441
473: 66,478,402,227,10,440,392,411,303
474: 69,341,71,168,25,285,280,391,81
475: 332,429,297,21,404,373
476: 27,458,846,468,261,318,989,467,136,29,240
477: 352,17,86,875,298,101,787,12,175
478: 66,402,473,135,155,190,72,227,98,55,440
479: 207,204,260,0,342,85,50,407
480: 891,976,695
481: 246,375,255,365,372,466,396
482: 225,325,350,466,272,450,331
483: 687,772,211
484: 278,157,244,21,144,100,213
485: 60,202,322,653,117,206,3,128,184
486: 408,406,159,268
487: 78,193,1007,315,171,314,313,243,495,352
488: 443,768,146
992: 1014,1019,791,546
490: 363,434,469,76,152,248,92,855,41,192
491: 167,173,357,99,200,417,493,40
492: 334,163,345,415,270,165,14
493: 417,134,127,358,451,99,239,58,491,357
494: 247,394,389,105,78,219,315,340,438
495: 243,126,353,238,281,1007,487,389
496: 671,347,555,376,262,116,393
497: 158,328,398,203,81,274,168,280
498: 191,321,32,36,426,125,27,258
499: 337,452,145,587,8,553,266,162
500: 656
501: 844,773
502: 233,848,517
503: 84,413,256,54,205,7,680,566
504: 872,802,516,945
505: 
506: 852
507: 978,1021,1011,1008
508: 902,705,863
509: 871
510: 252,395,132,75,362,28
511: 870
512: 605,915,959,864
513: 775
514: 595,629,963,454
515: 581
516: 1019,504,945
517: 465,537,1013,502,233
518: 1011,681,233,583
519: 381,115,288,137,667,470
520: 837,74,814,686,23
521: 569,711
522: 738,565,973
523: 
524: 
525: 877
526: 579,947
527: 739
528: 657
529: 746
530: 913,643,684,826
531: 547,335
532: 1018,730
533: 966,958,335,259,181,302
534: 
535: 883,724,793
536: 925
537: 517,465,1013,245,233,138,462,231
538: 542,962
539: 910,569
540: 
541: 876
542: 538
543: 558,854
544: 
545: 176,908,291,56
546: 816,992
547: 531
548: 
549: 405,137,911,850,862
550: 761,867
551: 905,636
552: 462,231,1031,279,584,918
553: 8,266,104,587,464,145,499
554: 736
555: 376,728,496,361
556: 851
557: 567,919
558: 817,854,543
559: 738
560: 62,938,921,878,253,104,377
561: 847
1033: 
563: 960
564: 670
565: 973,522
566: 680,286,503,413,379,803
567: 557,581,914,37,841,253
568: 767,617,234,149,112
569: 711,521,539
570: 
571: 
572: 593,1040
573: 843
574: 
575: 
576: 
577: 138,4,452,117,145,3,279,330,653
578: 713,616
579: 737,526,755
580: 982,930
581: 515,567,914,37
582: 
583: 518
584: 279,462,552,106,918,823
585: 608,749
586: 715
587: 4,194,245,833,553,266,145,499
588: 926,602
999: 1032,658,876,1024
590: 416,869,596,949
591: 986,877
1026: 607,697,997,61,73,621
593: 572
594: 1025,732,610
595: 514,907,917
596: 954,652,819,839,590,416
597: 815
598: 808
599: 894
600: 804,2,905
601: 979,147,728,154,152,192,151,265,679
602: 941,588,1010
1030: 1034,646
604: 709
605: 512,915
606: 879,917,868
607: 697,1026,997,73,30,621,236
608: 585,725
609: 858,645,96,772
610: 834,1013,1025,594,916,194
611: 626
612: 689,770,1021,185,1008,968,463,130
613: 743
614: 639
615: 619
616: 713,578
617: 767,568,328,398,274,234,80,149
618: 835,974
619: 615
620: 896
621: 51,220,30,236,607,697,1026,74,73,23
622: 752
623: 1027
624: 
625: 855,1036,448,106,324,122,423,770,248
626: 611
627: 716
628: 879,708,652,180
629: 953,647,963,514,454
630: 721,964
631: 
1025: 594,852,610
633: 994
1013: 834,610,245,517,465,537
635: 137,785
636: 551,905
637: 995
638: 803,672
639: 779,614
640: 795
641: 
642: 
643: 913,530,826
644: 692,784
645: 348,24,356,609,858,772
646: 750,1030
647: 6,1039,963,953,629
648: 746
649: 929,809,706
650: 840,736
651: 
652: 180,879,628,954,596
653: 60,202,485,577,452,117,3,330
654: 754
655: 293,343,722,179,712
656: 500
657: 528
658: 1032,999,1024,745
659: 760
1036: 855,625,324,770,944,248,979,154
661: 
662: 740,884,147
663: 670,1020
664: 
1028: 956
666: 
667: 405,137,70,199,115,288,519
668: 
669: 
670: 564,820,663
671: 347,496,361,708,393,180
672: 638
673: 
674: 685
675: 940
676: 700,1022
677: 737,906,755
678: 
679: 102,457,16,601,728,445,151,265,376
680: 2,286,566,84,503,413
681: 848,518
682: 
683: 
684: 530
685: 674
686: 23,837,520,74,814,861
687: 483,348,443,772,211
688: 
689: 770,612,944,463,130,740,884
690: 
691: 1020
692: 644
693: 362,28,747,988,400
694: 
695: 891,480
696: 
697: 607,1026,837,74,51,621,236
698: 923
1017: 815,842
700: 676
701: 796,991
1035: 827
703: 
704: 810
705: 970,508
706: 649,849
707: 957
708: 454,671,361,628,180
709: 923,749,604
710: 991
711: 569,521
712: 293,655,281,898,856,87
713: 616,578
1024: 745,1032,999,658
715: 586,886
716: 627
717: 
718: 
719: 777
720: 
721: 843,630
722: 293,655,343
723: 
724: 883,535,793
725: 608
726: 
727: 810
728: 147,601,265,555,376,679
729: 799
730: 532
996: 43,379,95,803
732: 594
733: 961
734: 913,773
735: 112,1029,470,381,959
736: 776,650,554
737: 677,906,579,755
738: 872,559,522
739: 527,931
740: 662,884,689,770,944,1037,130,154
741: 853,869,949,742
742: 741
743: 613
744: 921,966,938,845
745: 1024,658
746: 529,648
747: 362,693,418,416,869,853
748: 952
749: 585,709
750: 646
751: 955
752: 622
753: 425,259,181,277,805,109
754: 654
755: 579,737,677
756: 351,320
757: 771,892
758: 824
1029: 112,735,959
760: 659
761: 550,798
762: 982,977
763: 995,946,824
1023: 388,226,172,67,267,187,370
1011: 1031,518,978,507
766: 
767: 568,617,115,149,112,470
768: 450,146,234,120,443,488
769: 934,208,812,222,327,329
770: 689,612,944,448,185,106,625,1036,740,154
771: 757,892
772: 645,609,483,687
773: 734,972,844,501
774: 
775: 513
776: 736
777: 719
778: 351,947
779: 639
780: 863
1009: 
782: 
783: 859
784: 982,644
785: 874,381,635
786: 
787: 298,113,101,439,442,875,352,477,86,175
788: 893,827
789: 888,796,800
1008: 185,106,978,1021,507,612
791: 1014,992
792: 
793: 471,43,724,535
794: 
795: 640
796: 800,701,789
797: 
798: 761
799: 729
800: 796,789
801: 901
802: 872,504
803: 638,413,286,566,379,996
804: 600,2,905
805: 179,277,425,753,343,313,126
806: 
1021: 978,507,901,185,1008,968,463,612
808: 598
809: 240,318,929,989,649,29
810: 727,704
811: 
812: 291,908,769,934
813: 987
814: 837,520,686
815: 1017,597
816: 546
817: 986,558
818: 985
819: 924,839,596,418,416
820: 670
821: 867
822: 1041
823: 122,423,3,279,128,584,918,140
824: 758,763
825: 
826: 530,643
827: 1035,788,893
828: 
829: 
830: 951
831: 844,972
832: 
833: 916,914,37,841,587,194
834: 1013,610,916,4,194,245,465
835: 618,1041,974
836: 
837: 520,74,697,814,236,686
838: 887,1016,953
839: 819,924,347,355,393,180,596
840: 650,293
841: 37,878,253,104,567,914,833,266
842: 1017,849
843: 573,721
844: 831,972,773,501
845: 442,744,966,302,938,113
846: 458,476,261,318,989,29
847: 561
848: 681,502
849: 842,706
850: 911,400,988,275,405,137,549
851: 556,864
852: 506,1025
853: 741,869,747
854: 1010,558,543
855: 625,1036,324,490,76,152,248,979,154,192
856: 118,898,87,712,903,208
1012: 
858: 609,356,388,172,24,645
859: 783
860: 
861: 686,306
862: 911,549
863: 780,902,508
864: 851,512,915
865: 984
1032: 999,658,1024
867: 821,550
868: 606,976
869: 590,418,416,747,949,741,853
870: 511
871: 509
872: 802,504,738,945
873: 
874: 785,957
875: 139,171,442,113,787,352,477,86
876: 541,999
877: 525,591
878: 37,841,253,104,921,560,266,377
879: 628,606,652
880: 
881: 
882: 
883: 724,535
884: 740,662,689,944,147,154
885: 932
886: 715
887: 1016,838
888: 789,977
889: 
890: 
891: 954,480,695
892: 771,757
893: 788,827
894: 599
895: 
896: 620
897: 
898: 118,856,87,712,353,281,46,208,368
899: 976
900: 
901: 801,978,1021,968,1016
902: 508,863
903: 856,934
904: 
905: 551,636,600,804
906: 737,677
907: 928,595
908: 812,545
909: 
910: 539
911: 400,850,549,862
998: 
913: 530,643,734
914: 916,833,581,567,37,841
915: 605,512,864
916: 914,833,834,610,194
917: 595,606
918: 448,185,106,552,279,584,423,823
919: 557
920: 953,928
921: 744,878,253,560
922: 
923: 698,709
924: 819,839,355,393,186,395,132,418,416
925: 536
926: 941,588
927: 
928: 907,920
929: 318,306,989,649,29,809
930: 580
931: 739
932: 885
933: 
934: 769,208,903,812
935: 197,259
936: 23,51,220,236,458,261,318,306
937: 
938: 560,62,744,845,442,377,113,439
939: 
940: 675
941: 926,602,1010
1027: 623
1007: 78,219,193,487,315,243,495,353,389
944: 689,770,1036,740,884,154
945: 516,872,504
946: 763
947: 526,778
948: 264,257,67,267,431,256,312
949: 590,869,741
950: 249,291,56,472,997
951: 830
952: 748
953: 629,1037,838,920,647,1039
954: 891,596,652
955: 751
956: 1028
957: 707,874
958: 335,533
959: 119,112,1029,735,512
960: 563
961: 733
962: 538
963: 6,647,629,514,454
964: 630
965: 
966: 533,744,181,302,845
967: 
968: 463,1016,901,1021,612
1018: 532
970: 705
971: 
972: 831,844,773
973: 565,1022,522
974: 1041,618,835
975: 
976: 899,868,480
977: 762,888
978: 1021,507,1011,901,1008
979: 147,601,154,855,1036,152,248,192,265
980: 
981: 
982: 580,784,762
983: 
984: 865
985: 990,818
986: 817,591
987: 813
988: 409,28,693,275,400,850
989: 318,929,306,458,846,476,261,29,240,809
990: 985
1041: 835,822,974
