0: 188,165,342,85,428,50,479
111: 294,55,177,432,424,49,290
112: 660,519,470,617,767
113: 298,477,101,86,787,442,439,352,444
114: 145,653,553,452,117,330,202,485
115: 94,288,398,470,149,768,381,660
116: 142,355,97,347,496,437
117: 337,44,452,206,114,268,60,202,485
118: 898,840,769,208,129,368,329
119: 767,568,687,864
120: 450,146,331,482,412,348,430,443
121: 289,230,88,364,296,19,447,301
122: 128,423,92,140,76,106,324
123: 107,390,108,308,300,419,177
124: 451,282,239,155,402,215,344,9,358
125: 489,163,345,492,426,209,498,36,258
126: 495,243,277,179,313,238
127: 417,493,53,358,58,183,170,134
128: 122,423,918,3,279,60,92,140,324
129: 359,368,840,118,208,367,329
130: 662,728,702,740,689
131: 455,432,101,17,175,424,12,49
132: 252,395,250,418,590,28
133: 359,368,105,247,367,438,414,230,88
134: 210,5,307,183,417,491,40,127,65,316
135: 190,98,290,227,55,478,473,402,317
136: 54,467,205,191,27,476,36,31
137: 381,667,288,405,959
138: 462,231,537,465,178,653,577
139: 86,787,875,442,533,302,109,171
140: 92,184,251,3,279,60,485,322,128,122
141: 81,497,168,158
142: 116,355,97,437,45,186,393
143: 457,445,265
144: 21,404,244,456,484,475,157,89
145: 114,653,245,553,4,452
146: 120,450,234,348,488,568,443
147: 979,855,154,152,770,884
148: 395,45,186
149: 274,470,768,398,115,94
150: 237,71,216,174,354,333,161
151: 16,445,420,192,363,434,385
152: 154,248,490,434,979,147,192
153: 200,421,215,446,451,282,239,99
154: 106,248,625,152,855,770,979,147
155: 66,478,402,344,9,214,239,124
156: 311,426,209,309,310,20,436
157: 278,89,110,21,144,244,484,213
158: 168,346,271,81,328,497,141,384,80
159: 486,218,408,406,44,206,268,202,322
160: 53,214,166,453,224,433,182,58
161: 427,15,212,387,174,333,237,150,75
162: 326,83,439,377,8,266,464,337,339,164,287,254
163: 489,345,492,125,334,223,209,415,270,258
164: 339,268,287,326,162,254,276
165: 213,188,0,484,270,100,342,14
166: 453,224,433,41,411,303,66,53,214,160
167: 173,399,357,99,200,491,40,493
168: 346,158,474,25,81,497,141
1031: 233,507,1008,848,537
170: 58,183,292,182,127,65,235
171: 314,109,313,302,139,86,352,444
172: 858,96,772,356,187,388,1023,731
173: 167,399,357,244,491,89,110,316,26,304,198
174: 380,387,65,235,354,333,212,161,150
175: 352,17,477,101,455,131,12
176: 56,320,351
177: 294,55,111,424,49,300,107,263,123
178: 681,465,848,233,231,138,537
179: 753,277,655,495,126,238
180: 819,628,671,347,355,393
181: 425,259,302,197,335,533,845
182: 269,292,453,53,160,58,170
183: 58,170,417,127,65,210,134
184: 92,140,251,60,322,218,392
185: 552,823,423,918,448,106,625
186: 250,393,416,142,355,45,395,148
187: 383,449,356,260,388,226,172
188: 213,165,0,100,278,255,246,428
189: 317,215,344,294,55,263,402,461
190: 72,98,290,135,227,52,408,55,478,473
191: 498,321,32,426,27,468,36,136
192: 445,151,420,152,434,979,265
193: 352,17,314,78,64,487,11
194: 517,833,465,245
195: 273,75,510,391,237,216,341
196: 47,201,61,374,607,30,401,32
197: 335,547,845,259,181
198: 26,304,173,89,110,365,375
199: 70,410,35,853,405
200: 153,421,451,99,244,456,167,399
201: 47,196,103,79,73,61,374,310,228
202: 60,485,322,114,44,117,206,268,218,159
203: 81,328,497,398,280,70,35,94
204: 207,479,260,85,242,232,257
205: 54,467,84,136,476,36,31,369,93
206: 337,44,452,117,339,268,287,202,159
207: 204,479,260,85,50,407,378,449
208: 222,118,291,129,329,249
209: 311,426,156,223,436,498,415,163,125
210: 5,307,134,183,40,65,354,333
211: 687,348,24,483,568,443
212: 437,45,15,161,387,174,284
213: 188,165,484,100,278,157,246
214: 9,53,358,160,303,66,155,166
215: 344,189,263,446,217,461,282,124,153
216: 237,71,150,69,341,195,391
217: 446,461,229,263,91,77,215,332,221,421
218: 408,406,159,202,322,227,184,10,440,392
219: 78,64,494,315,394,33,308,340
220: 51,30,401,23,458,468,261
221: 332,297,34,38,91,459,77,217,229
222: 208,291,950,329,249,1026
223: 436,429,311,209,373,415,163
224: 166,453,433,41,411,160
225: 403,378,325,482,350,412,450,331
226: 388,267,260,67,257,187
227: 190,72,98,135,218,408,440,478,473
228: 310,20,301,79,61,47,201
229: 446,217,332,221,421,404,456
230: 289,121,88,364,133,18,414,296
231: 462,138,537,178,507,577,823,918
232: 264,257,85,242,48,431,460,256,204
233: 1031,507,848,681,178,537
234: 272,80,482,450,146,274,488,768
235: 65,354,333,292,170,380,387,174
236: 607,621,295,73,374,30
237: 216,150,427,15,161,195,75
238: 353,389,281,46,179,87,655,495,126
239: 451,282,124,155,9,358,153,493
240: 989,29,84,680
241: 242,14,345,334,336,48,431,369
242: 342,85,241,334,48,431,204,479,232
243: 495,126,1007,277,314,313,487
244: 404,144,456,484,200,173,399,157,89
245: 145,653,553,194,4,465
246: 375,255,278,110,213,188,428
247: 494,394,359,133,105,438,18,414
248: 106,324,397,154,625,152,76,490
249: 367,327,329,441,208,222,1026
250: 186,393,416,395,132,590
251: 92,140,184,76,10,392,59,469,41
252: 395,132,45,427,15,75,510
253: 62,377,560,938,37,914
254: 455,276,326,162,439,298,101,339,164
255: 481,375,246,396,188,82,428
256: 431,460,93,7,413,264,232,948
257: 264,232,67,204,260,226
258: 336,36,31,498,163,345,125
259: 425,181,302,197,335,935
260: 207,204,407,257,383,449,187,226
261: 318,220,23,458,846
262: 679,376,265,457,496
263: 107,91,108,294,177,317,215,189,217,461
264: 232,67,257,431,460,256,948,312
265: 262,679,979,445,192,143,457
266: 8,499,464,878,104,377,162,337
267: 388,226,1023,67,312,95,471,370
268: 339,164,287,337,44,117,206,202,486,408,406,159
269: 385,57,292,182,453,433,16,420,380
270: 373,415,100,163,492,334,165,14
271: 372,350,466,346,158,384,272
272: 234,384,80,1,350,271,325,482,450
273: 195,75,409,510,391,63,275
274: 470,149,488,768,328,398,234,80
275: 400,853,273,409,510,988,410
276: 52,455,254,432,101,339,164,406
277: 425,179,109,313,243,126
278: 157,89,110,484,213,188,375,246
279: 3,330,577,462,823,128,423,918,140
280: 63,285,474,81,497,203,35
281: 353,238,46,87,655,898
282: 451,239,124,215,344,446,9,153,493
1019: 536
284: 380,387,349,102,97,437,212
285: 63,280,474,341,391,81
286: 2,43,503,680,379
287: 339,164,268,8,162,337,206
288: 115,94,70,405,381,137,660
289: 121,230,364,18,414,13,360
290: 190,72,135,52,432,49,55,111
291: 950,208,222
292: 269,57,182,58,170,380,349,65,235
293: 856,712,650
294: 55,111,177,107,263,317,189
295: 56,320,236,621,74
296: 19,103,359,367,327,441,121,230,88
297: 332,38,221,475,319,22,429,404,373
298: 477,101,113,787,442,326,439,455,254
299: 315,394,323,353,389
300: 33,308,424,12,11,177,390,123
301: 228,20,121,364,19,103,79,447
302: 425,259,181,533,139,86,109,171
303: 10,440,59,66,478,473,166,411,214
304: 316,305,26,198,40,173,357,365
305: 316,26,304,5,366,365,25,346,422
306: 842,837
307: 210,5,366,134,354,71,69,25
308: 33,300,340,219,11,419,390,123,68
309: 447,338,310,20,22,436,156
310: 228,20,309,47,201,426,156,321
311: 426,209,156,223,436
312: 379,948,95,413,264,67,267,370
313: 314,109,171,277,243,126,487
314: 109,313,171,243,352,193,487
315: 494,394,299,323,1007,353,389,78,219
316: 305,26,304,40,173,357,5,366,134
317: 344,189,135,294,55,263,402
318: 261,846,29,936
319: 459,13,77,360,338,297,38,22
320: 56,176,295
321: 498,191,32,310,47,426
322: 60,202,485,218,159,140,184,392
323: 315,394,299,353,389,46,840,368,105
324: 106,397,248,625,128,122,423,92,76,490
325: 225,403,378,482,396,82,350,466,272
326: 83,162,439,62,298,164,254
327: 367,329,441,249,1026,88,296,19,103
328: 497,203,398,158,384,80,274
329: 367,327,249,118,208,222,129,359
330: 3,279,577,114,653,60,485
331: 120,450,225,378,482,412,348,430
332: 297,38,221,475,217,229,404,456
333: 65,235,354,174,210,161,71,150
334: 163,345,492,270,336,342,435,242,14,241,48
335: 547,197,935,259,181
336: 31,258,345,334,241,48,369
337: 452,117,206,8,499,266,162,268,287
338: 360,447,309,364,319,22,436
339: 164,268,287,162,206,52,254,276,406
340: 33,308,219,494,438,419,390
341: 474,69,71,216,195,391,285
342: 85,435,242,14,334,165,0,479
343: 87,655,712,753
344: 317,215,189,155,402,461,282,124
345: 489,163,492,125,334,336,258,14,241
346: 168,158,422,366,305,26,25,372,271
347: 671,496,116,355,180,393
348: 430,24,120,146,331,568,443,211
349: 380,387,284,16,57,292,102
350: 372,466,271,225,325,482,384,272,80,1
351: 176
352: 193,17,175,444,86,314,171,477,113
353: 389,238,281,46,495,840,315,394,299,323
354: 65,235,333,174,210,307,71,150,69
355: 116,142,347,45,180,186,393
356: 383,412,187,388,430,731,24,772,172
357: 167,173,399,99,417,491,40,5,316,304
358: 9,53,214,451,239,124,58,417,493,127
359: 129,368,133,105,247,367,329,88,296
360: 447,338,289,364,459,13,319,22
361: 6,601,514,376,454,671,555
362: 28,988,418,924,693,747
363: 490,434,469,76,59,433,41,151,420
364: 289,121,230,13,360,447,338,301
365: 481,375,305,26,304,198,422,372
366: 5,307,316,305,69,25,346
367: 327,329,249,129,359,133,88,296
368: 129,359,133,105,46,840,118,323
369: 48,431,93,336,31,205,241
370: 471,724,312,95,267,1023
1020: 
372: 350,466,271,26,481,365,375,346,422
373: 415,270,100,297,475,223,429,21,404,484
374: 73,61,236,607,196,201,30
375: 481,365,255,246,396,278,110,26,198,372
376: 262,679,361,601,671,555,496
377: 253,62,37,104,266,464,83,162
378: 225,403,325,82,407,207,383,449,412,331
379: 948,312,95,413,503,286,43
380: 387,174,349,284,16,269,57,292,235
381: 137,667,115,288,660,519
1016: 647,1011,662
383: 449,412,356,187,260,378,430,731
384: 272,80,158,350,271,328
385: 269,57,453,433,16,445,151,420
386: 525
387: 380,174,349,284,57,102,235,437,212,161
388: 267,226,1023,67,356,187,172
389: 353,238,495,1007,78,315,394,299,323
390: 107,108,123,308,300,340,419,68,77
391: 273,195,409,216,341,63,285
392: 10,440,59,322,218,92,184,251
393: 250,186,416,347,142,355,180,819,839,590
394: 494,315,247,299,323,353,389,219,105,438
395: 252,148,132,45,250,186
396: 481,375,255,82,428,466,403,325
397: 324,248,76,490
398: 328,497,203,80,115,94,274,149
399: 167,173,357,99,200,244,456,89
400: 275,853,409,510,28,988
401: 51,220,30,607,196,32,458,468
402: 66,478,155,135,55,317,344,189,124
403: 225,378,325,482,396,82,50,407,466
404: 21,144,244,456,229,332,297,475,421,373
405: 70,199,288,137
406: 486,218,408,159,339,268,52,276,72
407: 82,50,207,479,260,403,378,449
408: 486,218,406,159,268,190,72,227,440
409: 273,510,391,39,63,275,400,853,410,35
410: 70,35,199,409,39,63,275,853
411: 166,224,433,41,10,303,59,66
412: 383,449,356,225,378,120,331,430
413: 7,503,256,93,379,948,312
414: 438,18,247,133,289,230,88,13
415: 373,270,100,223,429,209,163,492
416: 250,186,393,819,839,590
417: 491,40,493,127,358,58,183,357,134
418: 590,924,132,362,28,747
419: 438,18,494,308,340,390,123,68,13
420: 151,192,363,434,453,433,41,269,385
421: 153,200,446,217,229,404,456
422: 346,305,26,365,372
423: 128,122,918,279,185,106,324,625
424: 12,49,11,131,300,111,177
425: 259,181,277,302,109
426: 311,209,156,310,47,498,191,321,125
427: 15,161,237,252,75
428: 82,50,188,0,255,246,396,479
429: 223,22,436,297,475,373,415
430: 348,731,24,383,412,356,120,331
431: 48,369,460,256,93,242,241,264,232,948
432: 52,455,276,131,49,290,55,111
433: 166,453,224,41,411,363,160,420,269,385
434: 363,490,152,979,151,420,192
435: 342,14,334
436: 223,22,429,338,309,311,209,156
437: 45,15,212,387,284,116,142,97
438: 18,419,414,494,394,247,133,340
439: 326,83,162,62,787,442,298,113,254
440: 10,303,392,218,408,72,227,473
441: 327,249,997,1026,296,19,103,472
442: 139,787,875,62,560,83,439,298,113
443: 568,120,450,146,348,687,211
444: 352,86,787,171,477,113
445: 16,151,192,979,385,265,143,457
446: 217,461,229,215,282,153,421
447: 360,338,309,121,364,20,301
448: 944,855,463,552,185,106,625
449: 383,412,187,407,207,260,378
450: 120,146,331,225,482,234,272,488,443
451: 282,239,124,99,358,153,200,493
452: 337,117,206,8,499,145,114,553
453: 166,224,433,41,160,420,269,385,182,58
454: 514,6,361,868
455: 52,254,432,276,131,298,101,175,49
456: 404,144,244,229,332,200,421,399
457: 102,143,16,445,262,265,496,97
458: 27,476,468,846,220,401,23,261
459: 68,13,77,319,108,360,38,221
460: 431,256,264,232
461: 446,217,107,263,91,215,344,189
462: 231,138,537,279,577,823,918
463: 448,944,612,552,801
464: 8,266,37,104,62,377,83,162
465: 681,178,194,517,245,138
466: 372,350,271,481,396,403,325
467: 54,84,136,205,27,476,846,29
468: 27,458,476,220,401,191,32
469: 363,490,92,251,76,59,41
470: 274,149,768,617,115,112,660,519
471: 370,267,1023,96,609
472: 73,61,441,997,1026,103,621
473: 66,478,190,98,135,227,10,303,440
474: 69,341,25,168,285,280,81
475: 332,297,429,21,404,144,373
476: 27,458,468,846,467,136,205,29
477: 298,101,113,86,787,352,17,175,444
478: 66,155,473,402,190,98,135,227,303
479: 207,204,0,342,85,242,428,50,407
480: 891,869
481: 365,375,255,396,372,466
482: 225,403,325,350,234,272,1,120,450,331
483: 858,772,731,24,211
484: 21,144,244,373,100,278,157,213,165
485: 60,202,322,114,653,117,3,330,140
486: 408,406,159,268
487: 78,64,314,313,495,243,1007,193
488: 274,768,617,234,450,146
489: 163,345,125
490: 363,434,469,76,324,397,248,152
491: 417,40,493,99,167,173,357,134
492: 163,345,125,334,415,270,14
493: 417,491,127,9,358,451,282,239,99,58,167
494: 315,394,247,78,219,105,340,438,419
495: 243,126,1007,179,353,389,238,487
496: 347,555,262,376,457,116,97
497: 81,328,141,203,398,168,158,280
498: 191,321,426,209,125,36,258
499: 8,266,878,4,553,337,452
500: 707,967
501: 895
502: 
503: 7,413,680,379,286
504: 746,730,738
505: 520,597
506: 852
507: 233,1031,231,537,823
508: 902
509: 835,818
510: 273,195,75,409,252,275,400
511: 529,870,690
512: 
513: 
514: 953,740,6,361,454
515: 952
516: 942,816,945
517: 194,833,465
518: 674
519: 112,660,470,381,667
520: 505,861
521: 
522: 559,738,960
523: 543,538
524: 646
525: 386
526: 579
527: 
528: 886
529: 511,730,746,648
530: 556
531: 661,987
532: 872,870,992
533: 181,302,560,139,875
534: 666
535: 793,638
536: 1019
537: 462,231,138,178,233,1031,507
538: 523
539: 910
540: 937
541: 874,745
542: 
543: 523,602
544: 808,977
545: 997,1026,950,56,621
546: 806
547: 335,966,197
548: 880
549: 614,741
550: 593,798,761
551: 803,566,905,984,672
552: 823,185,918,448,463
553: 145,114,653,245,4,499,452
554: 776
555: 671,496,361,601,679,376
556: 877,851,530
557: 938,958,845
558: 986,602,1010
559: 738,522,1014
560: 253,62,938,533,787,875,442
561: 782
562: 684
563: 676,585,732,725
564: 971
565: 973,1022,732
566: 803,551,2,996,672
567: 744
568: 443,146,348,687,211,119,864
569: 
570: 
571: 812,934
572: 885,1012,932
573: 721,931
574: 826,734
575: 788,893,827
576: 
577: 3,279,330,653,462,231,138,918
578: 1028,994
579: 526
580: 888,982,762,991
581: 748,594,916,919,921
582: 
583: 749
584: 612,1008,978
585: 1022,960,676,563,732
586: 
587: 594,841,833
588: 627
999: 874,957,745
590: 418,924,250,393,416,132,839
591: 643,913
1026: 997,545,222,950,327,441,249,472
593: 550,761
594: 581,916,587
595: 963,887
596: 708,819,628,866
597: 505
598: 736,940
599: 831
600: 649,2,803
601: 6,361,689,884,679,376,555
602: 558,543
1030: 
604: 923,751
605: 658,957,915
606: 879,976
607: 236,73,374,196,51,30,401
608: 964,709
609: 645,471,793
610: 916,748
611: 
612: 584,978,801,463
613: 890,835
614: 549
615: 892
616: 
617: 470,488,768,112,767
618: 822,890
619: 
620: 
621: 236,997,545,56,295,472,73
622: 
623: 1027
624: 703
625: 106,324,154,248,185,423,448,944,855
626: 703
627: 588
628: 180,819,708,671,596
629: 868
630: 964,709
631: 843,721
1025: 
633: 899,705
634: 755,762
635: 959,850
636: 
637: 
638: 535,883
639: 785
640: 651
641: 666
642: 836
643: 591,877
644: 
645: 42,609,793
646: 524
647: 1016,662
648: 730,529,746,952
649: 600,929,905
650: 712,293
651: 640
652: 
653: 145,114,245,553,138,330,577,485
654: 774
655: 87,343,179,753,238,281
656: 900,941
657: 
658: 1029,735,862,605
659: 976
660: 112,519,115,288,470,381
661: 531,718
662: 130,1016,647,953,740
663: 847,885,719
664: 688
1028: 994,578
666: 641,534
667: 381,137,519,959,862
668: 
669: 
670: 820,719,847,971
671: 347,555,361,376,708,180,628
672: 551,566
673: 
674: 518,830
675: 908
676: 931,585,563
677: 737
678: 824
679: 262,376,265,884,601,555
680: 84,240,989,7,503,2,286
681: 465,178,848,1013,233
682: 
683: 694
684: 562,851,877
685: 975
686: 74,837
687: 211,568,443,119,864
688: 664,885
689: 6,601,130,728,770,884,740
690: 511
691: 820
692: 
693: 747,362,954,741
694: 683,927
695: 713,949
696: 
697: 814
698: 
1017: 849
700: 964,725
701: 
702: 728,770,944,855,130
703: 624,626
704: 900
705: 633
706: 804,809
707: 500
708: 868,671,596,628
709: 964,608,630
710: 947
711: 
712: 650,87,343,293
713: 695,949
1024: 986
715: 
716: 
717: 970
718: 661
719: 663,847,670
720: 
721: 573,631
722: 813,805
723: 733
724: 370,95,43
725: 732,563,700
726: 
727: 1027
728: 770,702,884,130,689
729: 
730: 529,746,504,648
731: 430,24,383,356,858,772,483,172
732: 725,1022,585,565,563
733: 723
734: 574
735: 862,658
736: 783,776,598
737: 677,873
738: 559,522,1014,504
739: 766,860
740: 514,953,130,662,6,689
741: 954,693,549
742: 869
743: 832
744: 919,921,567,748
745: 541,874,999
746: 504,730,529,648
747: 693,418,924,362
748: 581,610,744,921
749: 583,923
750: 859,783,808
751: 604
752: 880,896
753: 179,935,343,655
754: 
755: 634,906
756: 
757: 
758: 
1029: 658,957
760: 970
761: 798,550,593
762: 580,634
763: 814
1023: 388,267,471,370,96,172
1011: 838,1016
766: 739
767: 119,617,112
768: 274,470,149,488,617,234,115
769: 856,898,118
770: 728,702,884,855,154,147,689
771: 863,892
772: 858,96,483,172,356,731,24
773: 
774: 654
775: 925
776: 736,554
777: 
778: 812
779: 785
780: 
1009: 872
782: 561
783: 808,736,750,859
784: 788,893
785: 639,779
786: 829
787: 139,86,875,442,560,439,298,477,113,444
788: 575,784,893
789: 800,888,796
1008: 1031,584
791: 922
792: 928
793: 535,645,609
794: 
795: 
796: 940,789
797: 
798: 550,761
799: 906
800: 789,991
801: 612,463
802: 
803: 551,566,600,2
804: 815,706
805: 897,722,813
806: 546
1021: 968,830,901
808: 783,750,544,977
809: 706,929
810: 967,980,876
811: 
812: 571,778
813: 722,805
814: 697,763
815: 804
816: 942,516,945
817: 
818: 974,509
819: 180,628,596,393,416,839
820: 670,691,971
821: 867
822: 618
823: 552,185,507,462,231,279,918
824: 678
825: 
826: 574
827: 575
828: 920,838
829: 786
830: 968,1021,674
831: 599
832: 743
833: 4,587,841,194,517
834: 
835: 509,613
836: 642
837: 23,686,51,306
838: 901,1011,828
839: 819,393,416,590
840: 898,118,353,46,323,129,368
841: 587,4,833,878
842: 306
843: 631
844: 895
845: 197,557,181
846: 458,476,318,261,467,29
847: 663,719,670
848: 951,1013,681,178,233,1031
849: 1017
850: 959,635
851: 684,877,556
852: 506
853: 275,400,409,410,199
854: 933
855: 448,944,154,625,770,702,147
856: 293,769,87,898
1012: 885,572
858: 96,772,483,172,731,42
859: 750,783
860: 739
861: 520
862: 667,735,658
863: 771
864: 568,687,119
865: 
866: 596
867: 821
868: 629,454,708
869: 742,891,480,949
870: 872,532,1018,511
871: 
872: 532,870,1009
873: 737
874: 999,957,541,745
875: 139,86,787,442,533,62,560
876: 810,967
877: 556,851,684,643
878: 499,266,841,104,4
879: 917,976,606
880: 548,752
881: 
882: 
883: 638
884: 728,770,147,6,601,689,679
885: 1012,688,572,663
886: 528
887: 963,920,928,595
888: 580,930,789,991
889: 995
890: 613,618,974
891: 480,869,949
892: 615,771
893: 784,788,575
894: 
895: 844,501
896: 752
897: 805
898: 840,118,87,856,769,281,46
899: 904,956,633
900: 704,656
901: 838,1021
902: 508
903: 934
904: 899
905: 649,551,984
906: 799,755
907: 
908: 675
909: 941,926
910: 539
911: 
998: 946,995
913: 591
914: 37,104,919,253
915: 957,605
916: 610,581,594
917: 879
918: 128,423,462,231,279,577,552,823,185,106
919: 744,921,581,914
920: 828,887
921: 919,744,748,581
922: 791
923: 604,749
924: 418,590,362,747
925: 775
926: 909,941
927: 694
928: 792,887
929: 809,649
930: 888
931: 676,573
932: 572
933: 854
934: 903,571
935: 335,259,753
936: 989,318
937: 540
938: 557,253,560
939: 
940: 796,598
941: 909,926,656
942: 816,516
1007: 495,243,389,78,487,315
944: 448,855,463,625,702
945: 1014,816,516
946: 998
947: 710
948: 379,312,95,431,256,413,264,67
949: 891,869,713,695
950: 291,222,545,1026
951: 848,1013
952: 515,648
953: 514,740,662
954: 693,741
955: 
956: 899
957: 1029,605,874,999,915
958: 557
959: 635,137,667,850
960: 1022,585,522
961: 
962: 
963: 887,595
964: 700,608,630,709
965: 
966: 547
967: 500,810,876
968: 830,1021
1018: 870
970: 760,717
971: 820,670,564
972: 
973: 565
974: 890,818
975: 685
976: 659,879,606
977: 544,808
978: 612,584
979: 147,154,152,434,445,192,265
980: 810
981: 
982: 580
983: 992
984: 905,551
985: 
986: 558,1024
987: 531
988: 362,28,275,400
989: 240,29,936,680
990: 
991: 888,580,800
992: 983,532
1010: 558
994: 1028,578
995: 889,998
996: 566
997: 545,1026,441,472,73,621
1013: 848,951,681
1014: 945,559,738
1015: 
1027: 727,623
